phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.exclude
1,64565,69224,1,1,68935,0,1,0
2,69224,70176,2,2,70136,0,0,0
3,70176,70970,3,3,70970,0,0,0
4,70971,73139,4,4,73139,0,0,0
5,82650,88026,1,5,87754,0,1,0
6,88026,89122,2,6,89122,0,0,0
7,89122,89122,3,7,89923,0,0,0
8,89122,91936,4,8,92514,0,1,0
9,118285,123760,1,9,123490,0,2,0
10,123760,124491,2,10,124491,0,0,0
11,124492,124644,3,11,124858,0,0,0
12,124644,127534,4,12,127709,0,0,0
13,138439,143480,1,13,143143,0,2,0
14,143480,145112,2,14,144811,0,0,0
15,145112,145248,3,15,145281,0,0,0
16,145248,147798,4,16,147945,0,0,0
17,162730,167722,1,17,167333,0,1,0
18,167722,168571,2,18,168571,0,1,0
19,168572,168911,3,19,168911,0,0,0
20,168912,172008,4,20,172008,0,0,0
21,191358,197336,1,21,197130,0,2,0
22,197336,198220,2,22,198151,0,0,0
23,198220,198730,3,23,198631,0,0,0
24,198730,203116,4,24,203116,0,1,0
25,214715,221102,1,25,221421,0,3,0
26,221102,221854,2,26,221854,0,0,0
27,221855,222394,3,27,222325,0,0,0
28,222394,225318,4,28,225318,0,1,0
29,235768,241230,1,29,241074,0,2,0
30,241230,242114,2,30,242141,0,1,0
31,242114,242216,3,31,242975,0,1,0
32,242216,244494,4,32,244612,0,1,0
33,259460,264248,1,33,263997,0,2,0
34,264248,264964,2,34,264964,0,1,0
35,264965,265812,3,35,265765,0,0,0
36,265812,269994,4,36,270443,0,0,0
37,279513,287810,1,37,287552,0,2,0
38,287810,289238,2,38,289203,0,0,0
39,289238,289407,3,39,289407,0,0,0
40,289408,294440,4,40,294440,0,2,0
41,311211,317254,1,41,316648,0,1,0
42,317254,318035,2,42,318035,0,1,0
43,318036,318308,3,43,318749,0,0,0
44,318308,321164,4,44,321164,0,1,0
45,331598,338300,1,45,337870,0,2,0
46,338300,339488,2,46,339488,0,0,0
47,339488,339488,3,47,339887,0,0,0
48,339488,342890,4,48,343139,0,2,0
