phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,84276,88535,"1",0,88535,0,"0","","","","",
1,88536,89385,"2",1,89385,0,"0","","","","",
2,89386,89861,"3",2,89861,0,"0","","","","",
3,89862,92072,"4",3,92072,0,"0","","","","",
4,102059,107031,"1",4,107031,0,"1","","","","",
5,107032,107813,"2",5,107813,0,"0","","","","",
6,107814,108595,"3",6,108595,0,"0","","","","",
7,108596,110194,"4",7,110194,0,"0","","","","",
8,118976,123827,"1",8,123827,0,"1","","","","",
9,123828,124575,"2",9,124575,0,"0","","","","",
10,124576,126956,"3",10,126956,0,"0","","","","",
11,126956,130325,"4",11,130325,0,"1","","","","",
12,148004,152353,"1",12,152353,0,"1","","","","",
13,152354,153237,"2",13,153237,0,"1","","","","",
14,153238,153509,"3",14,153509,0,"0","","","","",
15,153510,155856,"4",15,155856,0,"1","","","","",
16,167991,172787,"1",,,,,,,,,
17,172788,173569,"2",,,,,,,,,
18,173570,173875,"3",,,,,,,,,
19,173876,175678,"4",,,,,,,,,
20,186108,190841,"1",,,,,,,,,
21,190842,191623,"2",,,,,,,,,
22,191624,192133,"3",,,,,,,,,
23,192134,193664,"4",,,,,,,,,
24,206063,211751,"1",,,,,,,,,
25,211752,212635,"2",,,,,,,,,
26,212636,213723,"3",,,,,,,,,
27,213724,215594,"4",,,,,,,,,
28,224780,230179,"1",,,,,,,,,
29,230180,230995,"2",,,,,,,,,
30,230996,231063,"3",,,,,,,,,
31,231064,233138,"4",,,,,,,,,
32,243267,249117,"1",,,,,,,,,
33,249118,250001,"2",,,,,,,,,
34,250002,266118,"3",,,,,,,,,
35,266118,267002,"4",,,,,,,,,
36,278669,283899,"1",,,,,,,,,
37,283900,284680,"2",,,,,,,,,
38,284681,284680,"3",,,,,,,,,
39,284681,287198,"4",,,,,,,,,
40,297621,302837,"1",,,,,,,,,
41,302838,303654,"2",,,,,,,,,
42,303654,305490,"3",,,,,,,,,
43,305490,306510,"4",,,,,,,,,
44,317107,322421,"1",,,,,,,,,
45,322422,322454,"2",,,,,,,,,
46,323136,323136,"3",,,,,,,,,
47,323136,325652,"4",,,,,,,,,
