phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,95347,99959,"1",0,99959,0,"1","0","","","",
1,99960,100809,"2",1,100809,0,"0","0","","","",
2,100810,101149,"3",2,101149,0,"0","0","","","",
3,101150,104108,"4",3,104108,0,"0","0","","","",
4,117702,122841,"1",4,122841,0,"1","0","","","",
5,122842,123453,"2",5,123453,0,"0","0","","","",
6,123454,124167,"3",6,124167,0,"0","0","","","",
7,124168,129540,"4",7,129540,0,"2","0","","","",
8,144328,149497,"1",8,145588,0,"1","0","","","",
9,149498,150211,"2",9,150211,0,"0","0","","","",
10,150212,150653,"3",10,150653,0,"0","0","","","",
11,150654,153544,"4",11,153544,0,"1","0","","","",
12,166651,171631,"1",12,171631,0,"1","0","","","",
13,171632,172413,"2",13,172413,0,"0","0","","","",
14,172414,172787,"3",14,172787,0,"0","0","","","",
15,172788,175270,"4",15,175270,0,"0","0","","","",
16,192776,197811,"1",,,,,,,,,
17,197812,198593,"2",,,,,,,,,
18,198594,199239,"3",,,,,,,,,
19,199240,201450,"4",,,,,,,,,
20,213264,218891,"1",,,,,,,,,
21,218892,219809,"2",,,,,,,,,
22,219810,220285,"3",,,,,,,,,
23,220286,222700,"4",,,,,,,,,
24,237455,243099,"1",,,,,,,,,
25,243100,244153,"2",,,,,,,,,
26,244154,244459,"3",,,,,,,,,
27,244460,248166,"4",,,,,,,,,
28,263681,269312,"1",,,,,,,,,
29,269313,270061,"2",,,,,,,,,
30,270062,270672,"3",,,,,,,,,
31,270673,273258,"4",,,,,,,,,
32,288305,293656,"1",,,,,,,,,
33,293657,294575,"2",,,,,,,,,
34,294576,294813,"3",,,,,,,,,
35,294814,297670,"4",,,,,,,,,
36,310961,316573,"1",,,,,,,,,
37,316574,317355,"2",,,,,,,,,
38,317356,317661,"3",,,,,,,,,
39,317662,319906,"4",,,,,,,,,
40,333785,339115,"1",,,,,,,,,
41,339116,339896,"2",,,,,,,,,
42,339897,340747,"3",,,,,,,,,
43,340748,343808,"4",,,,,,,,,
44,359143,364479,"1",,,,,,,,,
45,364480,365328,"2",,,,,,,,,
46,365329,365975,"3",,,,,,,,,
47,365976,368220,"4",,,,,,,,,
