phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,143811,148171,"1",0,148171,0,"0","0","","","",
1,148172,149123,"2",1,149123,0,"0","0","","","",
2,149124,149531,"3",2,149531,0,"0","0","","","",
3,149532,152286,"4",3,152286,0,"0","0","","","",
4,176844,183599,"1",4,183599,0,"1","2","","","",
5,183600,184585,"2",5,184585,0,"1","0","","","",
6,184586,184891,"3",6,184891,0,"0","0","","","",
7,184892,202130,"4",7,202130,0,"3","1","","","",
8,213780,218925,"1",8,218925,0,"0","0","","","",
9,218926,219572,"2",9,219572,0,"0","0","","","",
10,219572,219605,"3",10,219605,0,"0","0","","","",
11,219606,221714,"4",11,221714,0,"0","0","","","",
12,232800,236877,"1",12,236877,0,"1","0","","","",
13,236878,237999,"2",13,237999,0,"0","0","","","",
14,238000,238033,"3",14,238033,0,"0","0","","","",
15,238034,240278,"4",15,240278,0,"0","0","","","",
16,249550,254319,"1",,,,,,,,,
17,254320,255577,"2",,,,,,,,,
18,255578,255611,"3",,,,,,,,,
19,255612,258298,"4",,,,,,,,,
20,282349,286789,"1",,,,,,,,,
21,286790,287944,"2",,,,,,,,,
22,287945,288728,"3",,,,,,,,,
23,288728,298023,"4",,,,,,,,,
24,308609,313112,"1",,,,,,,,,
25,313113,313751,"2",,,,,,,,,
26,313752,0,"3",,,,,,,,,
27,313785,322182,"4",,,,,,,,,
28,330998,336302,"1",,,,,,,,,
29,336303,337279,"2",,,,,,,,,
30,337280,337415,"3",,,,,,,,,
31,337416,345916,"4",,,,,,,,,
32,356357,360693,"1",,,,,,,,,
33,360694,361589,"2",,,,,,,,,
34,361590,361623,"3",,,,,,,,,
35,361624,366826,"4",,,,,,,,,
36,376809,378351,"1",,,,,,,,,
37,378352,379677,"2",,,,,,,,,
38,379678,379744,"3",,,,,,,,,
39,379745,385288,"4",,,,,,,,,
40,399433,403477,"1",,,,,,,,,
41,403478,404632,"2",,,,,,,,,
42,404633,404939,"3",,,,,,,,,
43,404940,406946,"4",,,,,,,,,
44,416750,420820,"1",,,,,,,,,
45,420988,422007,"2",,,,,,,,,
46,422008,422040,"3",,,,,,,,,
47,422041,425884,"4",,,,,,,,,
