phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,99303,104481,"1",0,104481,0,"2","","","","",
1,104482,105467,"2",1,105467,0,"0","","","","",
2,105468,109309,"3",2,109309,0,"1","","","","",
3,109310,110126,"4",3,110126,0,"0","","","","",
4,121316,126615,"1",4,126615,0,"1","","","","",
5,126616,127771,"2",5,127771,0,"0","","","","",
6,127772,144771,"3",6,143752,0,"5","","","","",
7,144772,159936,"4",7,159732,0,"5","","","","",
8,174836,180233,"1",8,180233,0,"1","","","","",
9,180234,181083,"2",9,181083,0,"0","","","","",
10,181084,183735,"3",10,181084,0,"1","","","","",
11,183736,184586,"4",11,184586,0,"1","","","","",
12,194790,199919,"1",12,199919,0,"2","","","","",
13,199920,201245,"2",13,201245,0,"0","","","","",
14,201246,204203,"3",14,204203,0,"0","","","","",
15,204204,204850,"4",15,204850,0,"0","","","","",
16,214710,219639,"1",,,,,,,,,
17,219640,220625,"2",,,,,,,,,
18,220626,225589,"3",,,,,,,,,
19,225590,249628,"4",,,,,,,,,
20,260522,265981,"1",,,,,,,,,
21,265982,266831,"2",,,,,,,,,
22,266832,291108,"3",,,,,,,,,
23,291108,301580,"4",,,,,,,,,
24,312140,318136,"1",,,,,,,,,
25,318137,319021,"2",,,,,,,,,
26,319022,320483,"3",,,,,,,,,
27,320484,322082,"4",,,,,,,,,
28,332060,338095,"1",,,,,,,,,
29,338096,339115,"2",,,,,,,,,
30,339116,343127,"3",,,,,,,,,
31,343128,361420,"4",,,,,,,,,
32,373735,379507,"1",,,,,,,,,
33,379508,380663,"2",,,,,,,,,
34,380664,384812,"3",,,,,,,,,
35,384812,386580,"4",,,,,,,,,
36,398393,403749,"1",,,,,,,,,
37,403750,404871,"2",,,,,,,,,
38,404872,405584,"3",,,,,,,,,
39,405585,407388,"4",,,,,,,,,
40,419047,424557,"1",,,,,,,,,
41,424558,425509,"2",,,,,,,,,
42,425510,426155,"3",,,,,,,,,
43,426156,430406,"4",,,,,,,,,
44,441536,446520,"1",,,,,,,,,
45,446521,447813,"2",,,,,,,,,
46,447814,448527,"3",,,,,,,,,
47,448528,452200,"4",,,,,,,,,
