phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,82944,87413,"1",0,87413,0,"1","","","","",
1,87414,88263,"2",1,88263,0,"0","","","","",
2,88264,88263,"3",2,88264,0,"0","","","","",
3,88264,90406,"4",3,90406,0,"0","","","","",
4,100360,104991,"1",4,104991,0,"0","","","","",
5,104992,105807,"2",5,105807,0,"0","","","","",
6,105808,105807,"3",6,105808,0,"0","","","","",
7,105808,112030,"4",7,111588,0,"2","","","","",
8,123283,128484,"1",8,128484,0,"1","","","","",
9,128485,129199,"2",9,129199,0,"0","","","","",
10,129200,129199,"3",10,129200,0,"0","","","","",
11,129200,132430,"4",11,132430,0,"0","","","","",
12,143403,148851,"1",12,148851,0,"1","","","","",
13,148852,149565,"2",13,149565,0,"0","","","","",
14,149566,149565,"3",14,149566,0,"0","","","","",
15,149566,152150,"4",15,152150,0,"0","","","","",
16,166860,171903,"1",,,,,,,,,
17,171904,172753,"2",,,,,,,,,
18,172754,173331,"3",,,,,,,,,
19,173332,175270,"4",,,,,,,,,
20,186780,191453,"1",,,,,,,,,
21,191454,192371,"2",,,,,,,,,
22,192372,192575,"3",,,,,,,,,
23,192576,194990,"4",,,,,,,,,
24,205632,210527,"1",,,,,,,,,
25,210528,211343,"2",,,,,,,,,
26,211344,211344,"3",,,,,,,,,
27,211344,213792,"4",,,,,,,,,
28,224416,230043,"1",,,,,,,,,
29,230044,230893,"2",,,,,,,,,
30,230894,231199,"3",,,,,,,,,
31,231200,233818,"4",,,,,,,,,
32,245372,251123,"1",,,,,,,,,
33,251124,251803,"2",,,,,,,,,
34,251804,252347,"3",,,,,,,,,
35,252348,254388,"4",,,,,,,,,
36,267627,272576,"1",,,,,,,,,
37,272577,273528,"2",,,,,,,,,
38,273529,273597,"3",,,,,,,,,
39,273598,275944,"4",,,,,,,,,
40,287347,292365,"1",,,,,,,,,
41,292366,293181,"2",,,,,,,,,
42,293182,293181,"3",,,,,,,,,
43,293182,296072,"4",,,,,,,,,
44,309601,314533,"1",,,,,,,,,
45,314534,315280,"2",,,,,,,,,
46,315281,315280,"3",,,,,,,,,
47,315281,318136,"4",,,,,,,,,
