phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,124042,128213,"1",0,128213,0,"0","","","","",
1,128214,129097,"2",1,129097,0,"0","","","","",
2,129098,129335,"3",2,129335,0,"0","","","","",
3,129336,131750,"4",3,131750,0,"0","","","","",
4,142460,147287,"1",4,147287,0,"1","","","","",
5,147288,148103,"2",5,148103,0,"0","","","","",
6,148104,148409,"3",6,148409,0,"0","","","","",
7,148410,152660,"4",7,152660,0,"1","","","","",
8,162447,167449,"1",8,167449,0,"1","","","","",
9,167450,168299,"2",9,168299,0,"0","","","","",
10,168300,168775,"3",10,168775,0,"0","","","","",
11,168776,172516,"4",11,172516,0,"1","","","","",
12,182100,186489,"1",12,186489,0,"1","","","","",
13,186490,187339,"2",13,187339,0,"0","","","","",
14,187340,187611,"3",14,187611,0,"0","","","","",
15,187612,190434,"4",15,190434,0,"0","","","","",
16,201319,205801,"1",,,,,,,,,
17,205802,206685,"2",,,,,,,,,
18,206686,207059,"3",,,,,,,,,
19,207060,210358,"4",,,,,,,,,
20,220904,225759,"1",,,,,,,,,
21,225760,226575,"2",,,,,,,,,
22,226576,226575,"3",,,,,,,,,
23,226576,229840,"4",,,,,,,,,
24,241892,246703,"1",,,,,,,,,
25,246704,247587,"2",,,,,,,,,
26,247588,247587,"3",,,,,,,,,
27,247588,251872,"4",,,,,,,,,
28,262847,267817,"1",,,,,,,,,
29,267818,268667,"2",,,,,,,,,
30,268668,268702,"3",,,,,,,,,
31,268702,271728,"4",,,,,,,,,
32,282700,287775,"1",,,,,,,,,
33,287776,288863,"2",,,,,,,,,
34,288864,290360,"3",,,,,,,,,
35,290360,291958,"4",,,,,,,,,
36,304689,309432,"1",,,,,,,,,
37,309433,310317,"2",,,,,,,,,
38,310318,310317,"3",,,,,,,,,
39,310318,313752,"4",,,,,,,,,
40,325209,330207,"1",,,,,,,,,
41,330208,331227,"2",,,,,,,,,
42,331228,331533,"3",,,,,,,,,
43,331534,337039,"4",,,,,,,,,
44,351662,356523,"1",,,,,,,,,
45,356524,357509,"2",,,,,,,,,
46,357510,357611,"3",,,,,,,,,
47,357612,362950,"4",,,,,,,,,
