phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,145232,150381,"1",0,150381,0,"1","0","","","",
1,150382,151061,"2",1,151061,0,"0","0","","","",
2,151062,160241,"3",2,160241,0,"1","1","","","",
3,160242,185538,"4",3,185538,0,"5","3","","","",
4,198732,204203,"1",4,204203,0,"1","0","","","",
5,204204,204951,"2",5,204951,0,"0","0","","","",
6,204952,205563,"3",6,205563,0,"0","0","","","",
7,205564,207604,"4",7,207604,0,"0","0","","","",
8,219587,224841,"1",8,224841,0,"1","0","","","",
9,224842,225657,"2",9,225657,0,"0","0","","","",
10,225658,228003,"3",10,228003,0,"0","0","","","",
11,228004,229296,"4",11,229296,0,"0","0","","","",
12,242576,248233,"1",12,248233,0,"1","0","","","",
13,248234,249797,"2",13,249797,0,"0","0","","","",
14,249798,257686,"3",14,257686,0,"0","0","","","",
15,257686,291652,"4",15,291652,0,"5","1","","","",
16,306440,311847,"1",,,,,,,,,
17,311848,312696,"2",,,,,,,,,
18,312697,313343,"3",,,,,,,,,
19,313344,315588,"4",,,,,,,,,
20,328929,334728,"1",,,,,,,,,
21,334729,335579,"2",,,,,,,,,
22,335580,336702,"3",,,,,,,,,
23,336702,339490,"4",,,,,,,,,
24,351952,357984,"1",,,,,,,,,
25,357985,358767,"2",,,,,,,,,
26,358768,363696,"3",,,,,,,,,
27,363697,405280,"4",,,,,,,,,
28,422289,428399,"1",,,,,,,,,
29,428400,429181,"2",,,,,,,,,
30,429182,429623,"3",,,,,,,,,
31,429624,438022,"4",,,,,,,,,
32,453587,458727,"1",,,,,,,,,
33,458728,459509,"2",,,,,,,,,
34,459510,461719,"3",,,,,,,,,
35,461720,463386,"4",,,,,,,,,
36,475441,480928,"1",,,,,,,,,
37,480929,481847,"2",,,,,,,,,
38,481848,483683,"3",,,,,,,,,
39,483684,513366,"4",,,,,,,,,
40,527461,532779,"1",,,,,,,,,
41,532780,533561,"2",,,,,,,,,
42,533562,537981,"3",,,,,,,,,
43,537982,551480,"4",,,,,,,,,
44,567334,572354,"1",,,,,,,,,
45,572355,573170,"2",,,,,,,,,
46,573171,573783,"3",,,,,,,,,
47,573784,576028,"4",,,,,,,,,
