phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,95967,101149,"1",0,101149,0,"1","0","","","",
1,101150,101999,"2",1,101999,0,"0","0","","","",
2,102000,103835,"3",2,103835,0,"0","0","","","",
3,103836,104720,"4",3,104720,0,"0","0","","","",
4,113553,118523,"1",4,118523,0,"2","0","","","",
5,118524,119339,"2",5,119339,0,"0","0","","","",
6,119340,120699,"3",6,120699,0,"0","0","","","",
7,120700,122230,"4",7,122230,0,"0","0","","","",
8,131371,136203,"1",8,136203,0,"2","0","","","",
9,136204,136951,"2",9,136951,0,"1","0","","","",
10,136952,137733,"3",10,137733,0,"0","0","","","",
11,137734,139774,"4",11,139774,0,"0","0","","","",
12,151056,156161,"1",12,156161,0,"2","0","","","",
13,156162,156977,"2",13,156977,0,"0","0","","","",
14,156978,158099,"3",14,158099,0,"0","0","","","",
15,158100,159528,"4",15,159528,0,"0","0","","","",
16,173012,178329,"1",,,,,,,,,
17,178330,179247,"2",,,,,,,,,
18,179248,179825,"3",,,,,,,,,
19,179826,181866,"4",,,,,,,,,
20,190796,196145,"1",,,,,,,,,
21,196146,196995,"2",,,,,,,,,
22,196996,198423,"3",,,,,,,,,
23,198424,200056,"4",,,,,,,,,
24,209816,215287,"1",,,,,,,,,
25,215288,216103,"2",,,,,,,,,
26,216104,216477,"3",,,,,,,,,
27,216478,219028,"4",,,,,,,,,
28,229868,235449,"1",,,,,,,,,
29,235450,236299,"2",,,,,,,,,
30,236300,236946,"3",,,,,,,,,
31,236946,238952,"4",,,,,,,,,
32,249722,254829,"1",,,,,,,,,
33,254830,255679,"2",,,,,,,,,
34,255680,256970,"3",,,,,,,,,
35,256971,258264,"4",,,,,,,,,
36,268307,273155,"1",,,,,,,,,
37,273156,274141,"2",,,,,,,,,
38,274142,274311,"3",,,,,,,,,
39,274312,277780,"4",,,,,,,,,
40,288287,293384,"1",,,,,,,,,
41,293385,294269,"2",,,,,,,,,
42,294270,294847,"3",,,,,,,,,
43,294848,298044,"4",,,,,,,,,
44,309348,315383,"1",,,,,,,,,
45,315384,316063,"2",,,,,,,,,
46,316064,316811,"3",,,,,,,,,
47,316812,319124,"4",,,,,,,,,
