phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,83815,88433,"1",0,88433,0,"1","","","","",
1,88434,89283,"2",1,89283,0,"0","","","","",
2,89284,91357,"3",2,91357,0,"0","","","","",
3,91358,91970,"4",3,91970,0,"0","","","","",
4,102837,107371,"1",4,107371,0,"0","0","","","",
5,107372,108153,"2",5,108153,0,"0","0","","","",
6,108154,110601,"3",6,110601,0,"0","0","","","",
7,110602,112370,"4",7,112370,0,"1","0","","","",
8,122323,127125,"1",8,127125,0,"1","","","","",
9,127126,127839,"2",9,127839,0,"0","","","","",
10,127840,130015,"3",10,130015,0,"0","","","","",
11,130016,130424,"4",11,130424,0,"0","","","","",
12,141575,146879,"1",12,146879,0,"0","","","","",
13,146880,147661,"2",13,147661,0,"0","","","","",
14,147662,149769,"3",14,149769,0,"0","","","","",
15,149770,150314,"4",15,150314,0,"0","","","","",
16,161615,166531,"1",,,,,,,,,
17,166532,167381,"2",,,,,,,,,
18,167382,169863,"3",,,,,,,,,
19,169864,170419,"4",,,,,,,,,
20,182348,187713,"1",,,,,,,,,
21,187714,188563,"2",,,,,,,,,
22,188564,190773,"3",,,,,,,,,
23,190774,191216,"4",,,,,,,,,
24,205872,211276,"1",,,,,,,,,
25,211276,212125,"2",,,,,,,,,
26,212126,214165,"3",,,,,,,,,
27,214166,214778,"4",,,,,,,,,
28,224758,230315,"1",,,,,,,,,
29,230316,231097,"2",,,,,,,,,
30,231098,232865,"3",,,,,,,,,
31,232866,233988,"4",,,,,,,,,
32,245482,250681,"1",,,,,,,,,
33,250682,251565,"2",,,,,,,,,
34,251566,254047,"3",,,,,,,,,
35,254048,254762,"4",,,,,,,,,
36,265266,270128,"1",,,,,,,,,
37,270129,271013,"2",,,,,,,,,
38,271014,273563,"3",,,,,,,,,
39,273564,274040,"4",,,,,,,,,
40,284723,289781,"1",,,,,,,,,
41,289782,290528,"2",,,,,,,,,
42,290529,292773,"3",,,,,,,,,
43,292774,293352,"4",,,,,,,,,
44,306073,312187,"1",,,,,,,,,
45,312188,313104,"2",,,,,,,,,
46,313105,313376,"3",,,,,,,,,
47,313377,315894,"4",,,,,,,,,
