phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,90718,96389,"1",0,96389,0,"2","","","","",
1,96390,97375,"2",1,97375,0,"0","","","","",
2,97376,97613,"3",2,97613,0,"0","","","","",
3,97614,108834,"4",3,108834,0,"2","","","","",
4,121215,126343,"1",4,121215,0,"0","","","","",
5,126344,127193,"2",5,127193,0,"0","","","","",
6,127194,127329,"3",6,127329,0,"0","","","","",
7,127330,129812,"4",7,129812,0,"2","","","","",
8,140800,145995,"1",8,145995,0,"1","","","","",
9,145996,146777,"2",9,146777,0,"0","","","","",
10,146778,146947,"3",10,146947,0,"0","","","","",
11,146948,149294,"4",11,149294,0,"0","","","","",
12,160487,165035,"1",12,165035,0,"2","","","","",
13,165036,165783,"2",13,165783,0,"0","","","","",
14,165784,165885,"3",14,165885,0,"0","","","","",
15,165886,172074,"4",15,172074,0,"0","","","","",
16,182476,187135,"1",,,,,,,,,
17,187136,187849,"2",,,,,,,,,
18,187850,187849,"3",,,,,,,,,
19,187850,191658,"4",,,,,,,,,
20,201828,206889,"1",,,,,,,,,
21,206890,207739,"2",,,,,,,,,
22,207740,207875,"3",,,,,,,,,
23,207876,210970,"4",,,,,,,,,
24,221515,226541,"1",,,,,,,,,
25,226542,227153,"2",,,,,,,,,
26,227154,227153,"3",,,,,,,,,
27,227154,235756,"4",,,,,,,,,
28,245806,250137,"1",,,,,,,,,
29,250138,251293,"2",,,,,,,,,
30,251294,251599,"3",,,,,,,,,
31,251600,254558,"4",,,,,,,,,
32,291185,296445,"1",,,,,,,,,
33,296446,297431,"2",,,,,,,,,
34,297432,297805,"3",,,,,,,,,
35,297806,299642,"4",,,,,,,,,
36,312339,316981,"1",,,,,,,,,
37,316982,317864,"2",,,,,,,,,
38,317865,317933,"3",,,,,,,,,
39,317934,334084,"4",,,,,,,,,
40,347341,351844,"1",,,,,,,,,
41,351845,352477,"2",,,,,,,,,
42,352478,352478,"3",,,,,,,,,
43,352478,356523,"4",,,,,,,,,
44,367928,372197,"1",,,,,,,,,
45,372198,373216,"2",,,,,,,,,
46,373217,373285,"3",,,,,,,,,
47,373286,376074,"4",,,,,,,,,
