phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,101723,106113,"1",0,106113,0,"1","","","","",
1,106114,107065,"2",1,107065,0,"0","","","","",
2,107066,107575,"3",2,107575,0,"0","","","","",
3,107637,109582,"4",3,109582,0,"0","","","","",
4,118744,123351,"1",4,123351,0,"1","","","","",
5,123352,124201,"2",5,124201,0,"0","","","","",
6,124202,124915,"3",6,124915,0,"0","","","","",
7,124916,128758,"4",7,128758,0,"1","","","","",
8,138096,142357,"1",8,142357,0,"2","","","","",
9,142358,143207,"2",9,143207,0,"0","","","","",
10,143208,143955,"3",10,143955,0,"0","","","","",
11,143956,147288,"4",11,147288,0,"0","","","","",
12,158150,162553,"1",12,161058,0,"2","","","","",
13,162554,163403,"2",13,163403,0,"0","","","","",
14,163404,164083,"3",14,164083,0,"0","","","","",
15,164084,167824,"4",15,167824,0,"1","","","","",
16,176735,181117,"1",,,,,,,,,
17,181118,181899,"2",,,,,,,,,
18,181900,182239,"3",,,,,,,,,
19,182240,186252,"4",,,,,,,,,
20,196288,201279,"1",,,,,,,,,
21,201280,202197,"2",,,,,,,,,
22,202198,202877,"3",,,,,,,,,
23,202878,234634,"4",,,,,,,,,
24,252210,256427,"1",,,,,,,,,
25,256428,257242,"2",,,,,,,,,
26,257243,257957,"3",,,,,,,,,
27,257958,263058,"4",,,,,,,,,
28,276268,282267,"1",,,,,,,,,
29,282268,283219,"2",,,,,,,,,
30,283220,283728,"3",,,,,,,,,
31,283729,290394,"4",,,,,,,,,
32,302928,307495,"1",,,,,,,,,
33,307496,308515,"2",,,,,,,,,
34,308516,308616,"3",,,,,,,,,
35,308617,318240,"4",,,,,,,,,
36,332557,336768,"1",,,,,,,,,
37,336769,338299,"2",,,,,,,,,
38,338300,339795,"3",,,,,,,,,
39,339796,341462,"4",,,,,,,,,
40,352878,357271,"1",,,,,,,,,
41,357272,358053,"2",,,,,,,,,
42,358054,359583,"3",,,,,,,,,
43,359584,365262,"4",,,,,,,,,
44,375333,379541,"1",,,,,,,,,
45,379542,380459,"2",,,,,,,,,
46,380460,381207,"3",,,,,,,,,
47,381208,383520,"4",,,,,,,,,
