phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,103788,109173,"1",0,109173,0,"3","0","0","0","",
1,109174,110023,"2",1,110023,0,"0","0","0","0","",
2,110024,111927,"3",2,111927,0,"0","0","0","0","",
3,111928,113526,"4",3,113526,0,"0","0","0","0","",
4,123791,129062,"1",4,129062,0,"2","0","0","0","",
5,129063,130083,"2",5,130083,0,"0","0","0","0","",
6,130084,130797,"3",6,130797,0,"0","0","0","0","",
7,130798,137122,"4",7,137122,0,"1","0","0","0","",
8,148382,156093,"1",8,156093,0,"3","0","0","0","",
9,156094,156977,"2",9,156977,0,"0","0","0","0","",
10,156978,157555,"3",10,157555,0,"0","0","0","0","",
11,157556,160140,"4",11,160140,0,"0","0","0","0","",
12,175276,180811,"1",12,180811,0,"4","0","0","0","",
13,180812,181695,"2",13,181695,0,"0","0","0","0","",
14,181696,182069,"3",14,182069,0,"0","0","0","0","",
15,182070,194888,"4",15,194888,0,"3","0","0","1","mom interferes",
16,209976,215321,"1",16,215321,0,"2","0","0","0","",
17,215322,216239,"2",17,216239,0,"0","0","0","0","",
18,216240,216783,"3",18,216783,0,"0","0","0","0","",
19,216784,219572,"4",19,219572,0,"0","0","0","0","",
20,235736,242555,"1",20,242555,0,"1","0","0","0","",
21,242556,243609,"2",21,243609,0,"0","0","0","0","",
22,243610,244629,"3",22,244629,0,"0","0","0","0","",
23,244630,250546,"4",23,250546,0,"1","0","0","0","",
24,261462,268531,"1",24,268531,0,"2","0","0","0","",
25,268532,269653,"2",25,269653,0,"1","0","0","0","",
26,269654,269992,"3",26,269992,0,"0","0","0","0","",
27,269993,281044,"4",27,281044,0,"1","0","0","0","",
28,295062,301952,"1",28,301952,0,"3","0","0","0","",
29,301953,302837,"2",29,302837,0,"0","0","0","0","",
30,302838,303483,"3",30,303483,0,"0","0","0","0","",
31,303484,306374,"4",31,306374,0,"0","0","0","0","",
32,317151,323509,"1",32,323509,0,"2","0","0","0","",
33,323510,324495,"2",33,324495,0,"0","0","0","0","",
34,324496,325005,"3",34,325005,0,"0","0","0","0","",
35,325006,327998,"4",35,327998,0,"0","0","0","0","",
36,342199,347920,"1",36,347920,0,"2","0","0","0","",
37,347921,349008,"2",37,349008,0,"0","0","0","0","",
38,349009,350437,"3",38,350437,0,"0","0","0","0","",
39,350438,351730,"4",39,351730,0,"0","0","0","0","",
40,364531,370565,"1",40,370565,0,"3","0","0","0","",
41,370566,371381,"2",41,371381,0,"0","0","0","0","",
42,371382,375359,"3",42,375359,0,"1","0","0","0","",
43,375360,376720,"4",43,376720,0,"0","0","0","0","",
44,402069,408883,"1",44,408883,0,"2","0","0","0","",
45,408884,410072,"2",45,410072,0,"0","0","0","0","",
46,410073,410480,"3",46,410480,0,"0","0","0","0","",
47,410481,416228,"4",47,416228,0,"2","0","0","0","",
