phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,96533,100979,"1",0,100979,0,"1","0","0","0","",
1,100980,101795,"2",1,101795,0,"0","0","0","0","",
2,101796,102339,"3",2,102339,0,"0","0","0","0","",
3,102340,105468,"4",3,105468,0,"0","0","0","0","",
4,117742,122807,"1",4,122807,0,"2","0","0","0","",
5,122808,123589,"2",5,123589,0,"0","0","0","0","",
6,123590,125493,"3",6,125493,0,"1","0","0","0","",
7,125494,126684,"4",7,126684,0,"1","0","0","0","",
8,138375,143581,"1",8,143581,0,"1","0","0","0","",
9,143582,144533,"2",9,144533,0,"0","0","0","0","",
10,144534,146675,"3",10,146675,0,"0","0","0","0","",
11,146676,148274,"4",11,148274,0,"2","0","0","0","",
12,162932,167687,"1",12,167687,0,"2","0","0","0","",
13,167688,168571,"2",13,168571,0,"0","0","0","0","",
14,168572,169999,"3",14,169999,0,"0","0","0","0","",
15,170000,170952,"4",15,170952,0,"0","0","0","0","",
16,185355,190535,"1",16,190535,0,"2","0","0","0","",
17,190536,191351,"2",17,191351,0,"0","0","0","0","",
18,191352,192201,"3",18,192201,0,"0","0","0","0","",
19,192202,195194,"4",19,195194,0,"1","0","0","0","",
20,213450,218347,"1",20,218347,0,"3","0","0","0","",
21,218348,219231,"2",21,219231,0,"0","0","0","0","",
22,219232,219673,"3",22,219673,0,"0","0","0","0","",
23,219674,221680,"4",23,221680,0,"0","0","0","0","",
24,235091,240549,"1",24,240549,0,"1","0","0","0","",
25,240550,241399,"2",25,241399,0,"0","0","0","0","",
26,241400,241875,"3",26,241875,0,"0","0","0","0","",
27,241876,244902,"4",27,244902,0,"0","0","0","0","",
28,264934,270163,"1",28,270163,0,"1","0","0","0","",
29,270164,271014,"2",29,271014,0,"0","0","0","0","",
30,271014,272679,"3",30,272679,0,"0","0","0","0","",
31,272680,273768,"4",31,273768,0,"1","0","0","0","",
32,286389,291957,"1",32,291957,0,"3","0","0","0","",
33,291958,292704,"2",33,292704,0,"0","0","0","0","",
34,292705,293317,"3",34,293317,0,"0","0","0","0","",
35,293318,296888,"4",35,296888,0,"0","0","0","0","",
36,316953,322149,"1",36,322149,0,"2","0","0","0","",
37,322150,322931,"2",37,322931,0,"0","0","0","0","",
38,322932,324699,"3",38,324699,0,"0","0","0","0","",
39,324700,328542,"4",39,328542,0,"1","0","0","0","",
40,345113,350199,"1",40,350199,0,"1","0","0","0","",
41,350200,351048,"2",41,351048,0,"0","0","0","0","",
42,351049,351456,"3",42,351456,0,"0","0","0","0","",
43,351457,357102,"4",43,357102,0,"0","0","0","0","",
44,374477,379744,"1",44,379744,0,"1","0","0","0","",
45,379745,380493,"2",45,380493,0,"0","0","0","0","",
46,380494,381173,"3",46,381173,0,"0","0","0","0","",
47,381174,383112,"4",47,383112,0,"1","0","0","0","",
