phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,89126,94281,"1",0,94281,0,"2","0","0","0","",
1,94282,94961,"2",1,94961,0,"1","0","0","0","",
2,94962,95573,"3",2,95573,0,"0","0","0","0","",
3,95574,97036,"4",3,97036,0,"0","0","0","0","",
4,106507,111247,"1",4,111247,0,"3","0","0","0","",
5,111248,112029,"2",5,112029,0,"1","0","0","0","",
6,112030,113117,"3",6,113117,0,"0","0","0","0","",
7,113118,115192,"4",7,115192,0,"0","0","0","0","",
8,125226,130185,"1",8,130185,0,"1","0","0","0","",
9,130186,130865,"2",9,130865,0,"0","0","0","0","",
10,130866,131579,"3",10,131579,0,"0","0","0","0","",
11,131580,133042,"4",11,133042,0,"0","0","0","0","",
12,144378,148715,"1",12,148715,0,"2","0","0","0","",
13,148716,149565,"2",13,149565,0,"0","0","0","0","",
14,149566,150313,"3",14,150313,0,"0","0","0","0","",
15,150314,151572,"4",15,151572,0,"0","0","0","0","",
16,161428,165749,"1",16,165749,0,"3","0","0","0","",
17,165750,166769,"2",17,166769,0,"0","0","0","0","",
18,166770,167313,"3",18,167313,0,"0","0","0","0","",
19,167314,168844,"4",19,168844,0,"0","0","0","0","",
20,180447,185265,"1",20,185265,0,"3","0","0","0","",
21,185266,185979,"2",21,185979,0,"0","0","0","0","",
22,185980,186455,"3",22,186455,0,"0","0","0","0","",
23,186456,188292,"4",23,188292,0,"0","0","0","0","",
24,200267,205529,"1",24,205529,0,"1","0","0","0","",
25,205530,206209,"2",25,206209,0,"0","0","0","0","",
26,206210,206889,"3",26,206889,0,"0","0","0","0","",
27,206890,208726,"4",27,208726,0,"0","0","0","0","",
28,219954,219980,"1",28,224909,0,"3","0","0","0","",
29,224910,225725,"2",29,225725,0,"0","0","0","0","",
30,225726,226235,"3",30,226235,0,"0","0","0","0","",
31,226236,228242,"4",31,228242,0,"0","0","0","0","",
32,240674,245683,"1",32,245683,0,"2","0","0","0","",
33,245684,246567,"2",33,246567,0,"0","0","0","0","",
34,246568,246703,"3",34,246703,0,"0","0","0","0","",
35,246704,248778,"4",35,248778,0,"0","0","0","0","",
36,260027,264859,"1",36,264859,0,"1","0","0","0","",
37,264860,265743,"2",37,265743,0,"1","0","0","0","",
38,265744,265879,"3",38,265879,0,"0","0","0","0","",
39,265880,268022,"4",39,268022,0,"0","0","0","0","",
40,293793,298451,"1",40,298451,0,"2","0","0","0","",
41,298452,299267,"2",41,299267,0,"0","0","0","0","",
42,299268,300592,"3",42,300592,0,"0","0","0","0","",
43,300593,301648,"4",43,301648,0,"0","0","0","0","",
44,313414,317967,"1",44,317967,0,"3","0","0","0","",
45,317968,318783,"2",45,318783,0,"1","0","0","0","",
46,318784,319055,"3",46,319055,0,"0","0","0","0","",
47,319056,321470,"4",47,321470,0,"0","0","0","0","",
