phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,112177,117265,"1",0,117265,0,"2","1","0","0","",
1,117266,118149,"2",1,118149,0,"0","0","0","0","",
2,118150,118931,"3",2,118931,0,"0","0","0","0","",
3,118932,121754,"4",3,121754,0,"1","0","0","0","",
4,140456,145757,"1",4,145757,0,"2","0","0","0","",
5,145758,146641,"2",5,146641,0,"0","0","1","0","",
6,146642,149089,"3",6,149089,0,"0","0","1","0","",
7,149090,153102,"4",7,153102,0,"1","0","0","0","",
8,163246,167823,"1",8,167823,0,"1","0","0","0","",
9,167824,168742,"2",9,168742,0,"0","0","0","0","",
10,168742,169115,"3",10,169115,0,"0","0","0","0","",
11,169116,175304,"4",11,175304,0,"0","0","0","0","",
12,192175,196961,"1",12,196961,0,"2","0","0","0","",
13,196962,197811,"2",13,197811,0,"0","0","0","0","",
14,197812,198083,"3",14,198083,0,"0","0","0","0","",
15,198084,213996,"4",15,213996,0,"3","3","0","0","",
16,230146,235687,"1",16,235687,0,"2","0","0","0","",
17,235688,236435,"2",17,236435,0,"0","0","0","0","",
18,236436,236435,"3",18,236436,0,"0","0","0","0","",
19,236436,244562,"4",19,244562,0,"1","0","0","0","",
20,253770,258807,"1",20,258807,0,"2","0","0","0","",
21,258808,259759,"2",21,259759,0,"1","0","0","0","",
22,259760,259827,"3",22,259827,0,"0","0","0","0","",
23,259828,273156,"4",23,273156,0,"2","0","0","0","",
24,285502,290120,"1",24,290120,0,"1","0","0","0","",
25,290121,290869,"2",25,290869,0,"1","0","0","0","",
26,290870,291072,"3",26,291072,0,"0","0","0","0","",
27,291073,295222,"4",27,295222,0,"2","0","0","0","",
28,304790,309704,"1",28,309704,0,"1","0","0","0","",
29,309705,310623,"2",29,310623,0,"0","0","0","0","",
30,310624,310827,"3",30,310827,0,"0","0","0","0","",
31,310828,327794,"4",31,327794,0,"2","1","0","0","",
32,341358,346016,"1",32,346016,0,"1","0","0","0","",
33,346017,346968,"2",33,346968,0,"0","0","0","0","",
34,346969,346968,"3",34,346969,0,"0","0","0","0","",
35,346969,350914,"4",35,350914,0,"0","0","0","0","",
36,365481,370021,"1",36,370021,0,"2","0","0","0","",
37,370022,371007,"2",37,371007,0,"0","0","0","0","",
38,371008,371312,"3",38,371312,0,"0","0","0","0","",
39,371313,382364,"4",39,382364,0,"1","1","0","0","",
40,398681,403205,"1",40,403205,0,"1","0","0","0","",
41,403206,404055,"2",41,404055,0,"1","0","0","0","",
42,404056,404157,"3",42,404157,0,"0","0","0","0","",
43,404158,415412,"4",43,415412,0,"2","0","0","0","",
44,426910,431187,"1",44,431187,0,"2","0","0","0","",
45,431188,432037,"2",45,432037,0,"0","0","0","0","",
46,432038,432581,"3",46,432581,0,"0","0","0","0","",
47,432582,438464,"4",47,438464,0,"1","0","0","0","",
