phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,88206,92377,"1",0,92377,0,"2","0","0","0","child grabs object",
1,92377,93873,"2",1,93873,0,"1","0","0","0","",
2,93874,94077,"3",2,94077,0,"0","0","0","0","",
3,94078,96356,"4",3,96356,0,"0","0","0","0","",
4,110128,115055,"1",4,115055,0,"2","0","0","1","child grabs objects",
5,115056,116891,"2",5,116891,0,"0","0","0","1","child grabs objects",
6,116892,116891,"3",6,116892,0,"0","0","0","1","child grabs object",
7,116892,120870,"4",7,120870,0,"0","0","0","0","",
8,137588,142561,"1",8,142561,0,"1","0","0","0","",
9,142562,143785,"2",9,143785,0,"0","0","0","0","",
10,143786,144397,"3",10,144397,0,"0","0","0","0","",
11,144398,146268,"4",11,146268,0,"0","0","0","0","",
12,160244,165103,"1",12,165103,0,"1","0","0","0","",
13,165104,166225,"2",13,166225,0,"0","0","0","0","",
14,166226,166463,"3",14,166463,0,"0","0","0","0","",
15,166464,169286,"4",15,169286,0,"0","0","0","0","",
16,187972,193222,"1",16,193222,0,"2","0","0","0","",
17,193222,194139,"2",17,194139,0,"0","0","0","0","",
18,194140,194139,"3",18,194140,0,"0","0","0","0","",
19,194140,200668,"4",19,200668,0,"1","0","0","0","",
20,211596,217293,"1",20,217293,0,"1","0","0","0","",
21,217294,218041,"2",21,218041,0,"0","0","0","0","",
22,218042,218211,"3",22,218211,0,"0","0","0","0","",
23,218212,221272,"4",23,221272,0,"0","0","0","0","",
24,231448,236877,"1",24,236877,0,"1","0","0","0","",
25,236878,237693,"2",25,237693,0,"0","0","0","0","",
26,237694,238339,"3",26,238339,0,"0","0","0","0","",
27,238340,242080,"4",27,242080,0,"0","0","0","0","",
28,254372,259215,"1",28,259215,0,"1","0","0","1","child grabs toys",
29,259216,260337,"2",29,260337,0,"1","0","0","0","",
30,260338,260711,"3",30,260711,0,"0","0","0","0","",
31,260712,263568,"4",31,263568,0,"0","0","0","0","",
32,285003,289883,"1",32,289883,0,"0","0","0","1","child grabs toys",
33,289884,291311,"2",33,291311,0,"0","0","0","0","",
34,291312,292296,"3",34,292296,0,"0","0","0","0","",
35,292297,294780,"4",35,294780,0,"0","0","0","0","",
36,305957,311133,"1",36,311133,0,"1","0","0","0","",
37,311134,312051,"2",37,312051,0,"0","0","0","0","",
38,312052,312663,"3",38,312663,0,"0","0","0","0","",
39,312664,318002,"4",39,318002,0,"0","0","0","0","",
40,328913,333199,"1",40,333199,0,"0","0","0","1","child grabs object",
41,333200,334287,"2",41,334287,0,"0","0","0","1","child grabs object",
42,334288,334287,"3",42,334288,0,"0","0","0","1","child grabs object",
43,334288,337790,"4",43,337790,0,"0","0","0","0","",
44,349467,353803,"1",44,353803,0,"1","0","0","0","",
45,353804,354720,"2",45,354720,0,"0","0","0","0","",
46,354721,354755,"3",46,354755,0,"0","0","0","0","",
47,354756,359856,"4",47,359856,0,"1","0","0","0","",
