phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,95759,100639,"1",0,100639,0,"0","0","0","0","",
1,100640,101557,"2",1,101557,0,"0","0","0","0","",
2,101558,105161,"3",2,105161,0,"0","0","0","0","",
3,105162,109922,"4",3,109922,0,"1","0","0","0","",
4,124155,129335,"1",4,129335,0,"3","0","0","0","",
5,129336,130049,"2",5,130049,0,"0","0","0","0","",
6,130050,130763,"3",6,130763,0,"0","0","0","0","",
7,130764,132430,"4",7,132430,0,"0","0","0","0","",
8,145608,151197,"1",8,151197,0,"1","0","0","0","",
9,151198,152047,"2",9,152047,0,"0","0","0","0","",
10,152048,152693,"3",10,152693,0,"0","0","0","0","",
11,152694,154360,"4",11,154360,0,"0","0","0","0","",
12,170400,175337,"1",12,175337,0,"2","0","0","0","",
13,175338,176357,"2",13,176357,0,"0","0","0","0","",
14,176358,177037,"3",14,177037,0,"0","0","0","0","",
15,177038,178840,"4",15,178840,0,"0","0","0","0","",
16,193226,198695,"1",16,198695,0,"2","0","0","0","",
17,198696,199443,"2",17,199443,0,"0","0","0","0","",
18,199444,200327,"3",18,200327,0,"0","0","0","0","",
19,200328,202300,"4",19,202300,0,"0","0","0","0","",
20,216528,222155,"1",20,222155,0,"1","0","0","0","",
21,222156,222869,"2",21,222869,0,"0","0","0","0","",
22,222870,223753,"3",22,223753,0,"0","0","0","0","",
23,223754,226236,"4",23,226236,0,"0","0","0","0","",
24,240236,245581,"1",24,245581,0,"1","0","0","0","",
25,245582,246261,"2",25,246261,0,"0","0","0","0","",
26,246262,247825,"3",26,247825,0,"0","0","0","0","",
27,247826,250614,"4",27,250614,0,"1","0","0","0","",
28,265095,270605,"1",28,270605,0,"1","0","0","0","",
29,270606,271421,"2",29,271421,0,"0","0","0","0","",
30,271422,272067,"3",30,272067,0,"0","0","0","0","",
31,272068,274142,"4",31,274142,0,"0","0","0","0","",
32,289822,294677,"1",32,294677,0,"2","0","0","0","",
33,294678,295391,"2",33,295391,0,"0","0","0","0","",
34,295392,296139,"3",34,296139,0,"0","0","0","0","",
35,296140,297772,"4",35,297772,0,"0","0","0","0","",
36,314577,319293,"1",36,319293,0,"2","0","0","0","",
37,319294,320143,"2",37,320143,0,"0","0","0","0","",
38,320144,320959,"3",38,320959,0,"0","0","0","0","",
39,320960,322490,"4",39,322490,0,"0","0","0","0","",
40,335532,340848,"1",40,340848,0,"2","0","0","0","",
41,340849,341597,"2",41,341597,0,"0","0","0","0","",
42,341598,342311,"3",42,342311,0,"0","0","0","0","",
43,342312,344896,"4",43,344896,0,"0","0","0","0","",
44,358822,363663,"1",44,363663,0,"1","0","0","0","",
45,363664,364411,"2",45,364411,0,"0","0","0","0","",
46,364412,364752,"3",46,364752,0,"0","0","0","0","",
47,364752,366452,"4",47,366452,0,"0","0","0","0","",
