phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,113001,117673,"1",0,117673,0,"2","0","0","0","",
1,117674,118557,"2",1,118557,0,"0","0","0","0","",
2,118558,118625,"3",2,118625,0,"0","0","0","0","",
3,118626,120972,"4",3,120972,0,"0","0","0","0","",
4,130524,136101,"1",4,136101,0,"1","0","0","0","",
5,136102,137019,"2",5,137019,0,"0","0","0","0","",
6,137020,137053,"3",6,137053,0,"0","0","0","0","",
7,137054,145860,"4",7,145860,0,"2","1","0","0","",
8,158152,163505,"1",8,163505,0,"2","0","0","0","",
9,163506,164389,"2",9,164389,0,"0","0","0","0","",
10,164390,164559,"3",10,164559,0,"0","0","0","0","",
11,164560,166532,"4",11,166532,0,"0","0","0","0","",
12,176904,182273,"1",12,182273,0,"1","0","0","0","",
13,182274,182987,"2",13,182987,0,"1","0","0","0","",
14,182988,183259,"3",14,183259,0,"0","0","0","0","",
15,183260,185368,"4",15,185368,0,"0","0","0","0","",
16,197624,202571,"1",16,202571,0,"1","0","0","0","",
17,202572,203387,"2",17,203387,0,"0","0","0","0","",
18,203388,203557,"3",18,203557,0,"0","0","0","0","",
19,203558,207774,"4",19,207774,0,"1","0","0","0","",
20,220948,225419,"1",20,225419,0,"1","0","0","0","",
21,225420,226269,"2",21,226269,0,"0","0","0","0","",
22,226270,226507,"3",22,226507,0,"0","0","0","0","",
23,226508,229636,"4",23,229636,0,"0","0","0","0","",
24,241034,246329,"1",24,246329,0,"3","0","0","0","",
25,246330,247077,"2",25,247077,0,"1","0","0","0","",
26,247078,247519,"3",26,247519,0,"0","0","0","0","",
27,247520,251600,"4",27,251600,0,"0","0","0","0","",
28,265159,270571,"1",28,270571,0,"2","0","0","0","",
29,270572,271455,"2",29,271455,0,"0","0","0","0","",
30,271456,271727,"3",30,271727,0,"0","0","0","0","",
31,271728,271792,"4",31,274720,0,"0","0","0","0","",
32,287881,292909,"1",32,292909,0,"1","0","0","0","",
33,292910,293656,"2",33,293656,0,"0","0","0","0","",
34,293657,293895,"3",34,293895,0,"0","0","0","0","",
35,293896,296786,"4",35,296786,0,"0","0","0","0","",
36,310838,315179,"1",36,315179,0,"3","0","0","0","",
37,315180,315995,"2",37,315995,0,"0","0","0","0","",
38,315996,316199,"3",38,316199,0,"0","0","0","0","",
39,316200,320246,"4",39,320246,0,"0","0","0","0","",
40,332726,337925,"1",40,337925,0,"1","0","0","0","",
41,337926,338707,"2",41,338707,0,"0","0","0","0","",
42,338708,339013,"3",42,339013,0,"0","0","0","0","",
43,339014,346222,"4",43,346222,0,"1","1","0","0","",
44,357751,363152,"1",44,363152,0,"2","0","0","0","",
45,363153,363765,"2",45,363765,0,"0","0","0","0","",
46,363766,363765,"3",46,363766,0,"0","0","0","0","",
47,363766,369512,"4",47,369512,0,"0","0","0","0","",
