phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,71195,75377,"1",0,75377,0,"1","0","0","0","",
1,75378,76227,"2",1,76227,0,"0","0","0","0","",
2,76228,76805,"3",2,76805,0,"0","0","0","0","",
3,76806,78404,"4",3,78404,0,"0","0","0","0","",
4,87532,92105,"1",4,92105,0,"2","0","0","0","",
5,92106,92887,"2",5,92887,0,"0","0","0","0","",
6,92888,92887,"3",6,92888,0,"0","0","0","0","",
7,92888,95540,"4",7,95540,0,"0","0","0","0","",
8,105032,109343,"1",8,109343,0,"2","0","0","0","",
9,109344,110159,"2",9,110159,0,"0","0","0","0","",
10,110160,110873,"3",10,110873,0,"0","0","0","0","",
11,110874,112472,"4",11,112472,0,"0","0","0","0","",
12,122850,127431,"1",12,127431,0,"1","0","0","0","",
13,127432,128349,"2",13,128349,0,"0","0","0","0","",
14,128350,128620,"3",14,128620,0,"0","0","0","0","",
15,128621,130492,"4",15,130492,0,"0","0","0","0","",
16,139767,144703,"1",16,144703,0,"2","0","0","0","",
17,144704,145519,"2",17,145519,0,"1","0","0","0","",
18,145520,145791,"3",18,145791,0,"0","0","0","0","",
19,145792,147832,"4",19,147832,0,"0","0","0","0","",
20,157518,162587,"1",20,162587,0,"2","0","0","0","",
21,162588,163369,"2",21,163369,0,"0","0","0","0","",
22,163370,163641,"3",22,163641,0,"0","0","0","0","",
23,163642,166804,"4",23,166804,0,"0","0","0","0","",
24,179006,183803,"1",24,183803,0,"2","0","0","0","",
25,183804,184619,"2",25,184619,0,"0","0","0","0","",
26,184620,184891,"3",26,184891,0,"0","0","0","0","",
27,184892,186762,"4",27,186762,0,"0","0","0","0","",
28,197624,202503,"1",28,202503,0,"2","0","0","0","",
29,202504,203285,"2",29,203285,0,"0","0","0","0","",
30,203286,203489,"3",30,203489,0,"0","0","0","0","",
31,203490,206108,"4",31,206108,0,"0","0","0","0","",
32,216810,221271,"1",32,221271,0,"2","0","0","0","",
33,221272,222155,"2",33,222155,0,"0","0","0","0","",
34,222156,222597,"3",34,222597,0,"0","0","0","0","",
35,222598,224434,"4",35,224434,0,"0","0","0","0","",
36,237498,242589,"1",36,242589,0,"1","0","0","0","",
37,242590,243677,"2",37,243677,0,"0","0","0","0","",
38,243678,244085,"3",38,244085,0,"0","0","0","0","",
39,244086,246364,"4",39,246364,0,"0","0","0","0","",
40,261922,266389,"1",40,266389,0,"2","0","0","0","",
41,266390,267205,"2",41,267205,0,"1","0","0","0","",
42,267206,267681,"3",42,267681,0,"0","0","0","0","",
43,267682,269688,"4",43,269688,0,"0","0","0","0","",
44,279740,283695,"1",44,283695,0,"1","0","0","0","",
45,283696,284579,"2",45,284579,0,"1","0","0","0","",
46,284580,285632,"3",46,285632,0,"0","0","0","0","",
47,285633,287504,"4",47,287504,0,"0","0","0","0","",
