phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,97075,101625,"1",0,101625,0,"1","0","0","0","",
1,101626,102509,"2",1,102509,0,"0","0","0","0","",
2,102510,104583,"3",2,104583,0,"1","0","0","0","",
3,104584,105332,"4",3,105332,0,"1","0","0","0","",
4,116528,120801,"1",4,120801,0,"2","0","0","0","",
5,120802,121413,"2",5,121413,0,"0","0","0","0","",
6,121414,123317,"3",6,123317,0,"0","0","0","0","",
7,123318,123862,"4",7,123862,0,"0","0","0","0","",
8,137215,141541,"1",8,141541,0,"3","0","0","0","",
9,141542,142323,"2",9,142323,0,"0","0","0","0","",
10,142324,143377,"3",10,143377,0,"0","0","0","0","",
11,143378,144534,"4",11,144534,0,"0","0","0","0","",
12,159804,164117,"1",12,164117,0,"2","0","0","0","",
13,164118,164730,"2",13,164730,0,"0","0","0","0","",
14,164730,166463,"3",14,166463,0,"0","0","0","0","",
15,166464,167178,"4",15,167178,0,"1","0","0","0","",
16,179824,184143,"1",16,184143,0,"2","0","0","0","",
17,184144,185333,"2",17,185333,0,"0","0","0","0","",
18,185334,186965,"3",18,186965,0,"0","0","0","0","",
19,186966,187714,"4",19,187714,0,"0","0","0","0","",
20,200011,204849,"1",20,204849,0,"1","0","0","0","",
21,204850,205597,"2",21,205597,0,"0","0","0","0","",
22,205598,207433,"3",22,207433,0,"0","0","0","0","",
23,207434,208148,"4",23,208148,0,"0","0","0","0","",
24,220432,225589,"1",24,225589,0,"2","0","0","0","",
25,225590,226303,"2",25,226303,0,"0","0","0","0","",
26,226304,228343,"3",26,228343,0,"1","0","0","0","",
27,228344,228956,"4",27,228956,0,"0","0","0","0","",
28,241319,245989,"1",28,245989,0,"1","0","0","0","",
29,245990,246669,"2",29,246669,0,"0","0","0","0","",
30,246670,248573,"3",30,248573,0,"0","0","0","0","",
31,248574,249594,"4",31,249594,0,"0","0","0","0","",
32,262807,267511,"1",32,267511,0,"1","0","0","0","",
33,267512,268157,"2",33,268157,0,"0","0","0","0","",
34,268158,269551,"3",34,269551,0,"0","0","0","0","",
35,269552,271490,"4",35,271490,0,"0","0","0","0","",
36,284029,288760,"1",36,288760,0,"1","0","0","0","",
37,288761,289441,"2",37,289441,0,"0","0","0","0","",
38,289441,289883,"3",38,289883,0,"0","0","0","0","",
39,289884,292026,"4",39,292026,0,"1","0","0","0","",
40,307385,311949,"1",40,311949,0,"2","0","0","0","",
41,311950,312731,"2",41,312731,0,"0","0","0","0","",
42,312732,313343,"3",42,313343,0,"0","0","0","0","",
43,313344,314976,"4",43,314976,0,"0","0","0","0","",
44,328273,332824,"1",44,332824,0,"3","0","0","0","",
45,332825,333573,"2",45,333573,0,"0","0","0","0","",
46,333574,335307,"3",46,335307,0,"0","0","0","0","",
47,335308,337586,"4",47,337586,0,"0","0","0","0","",
