phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,124042,128213,"1",0,128213,0,"0","0","0","0","",
1,128214,129097,"2",1,129097,0,"0","0","0","0","",
2,129098,129335,"3",2,129335,0,"0","0","0","0","",
3,129336,131750,"4",3,131750,0,"0","0","0","0","",
4,142460,147287,"1",4,147287,0,"1","0","0","0","",
5,147288,148103,"2",5,148103,0,"0","0","0","0","",
6,148104,148409,"3",6,148409,0,"0","0","0","0","",
7,148410,152660,"4",7,152660,0,"1","1","0","0","",
8,162447,167449,"1",8,167449,0,"1","0","0","0","",
9,167450,168299,"2",9,168299,0,"0","0","0","0","",
10,168300,168775,"3",10,168775,0,"0","0","0","0","",
11,168776,172516,"4",11,172516,0,"1","1","0","0","",
12,182100,186489,"1",12,186489,0,"1","0","0","0","",
13,186490,187339,"2",13,187339,0,"0","0","0","0","",
14,187340,187611,"3",14,187611,0,"0","0","0","0","",
15,187612,190434,"4",15,190434,0,"0","0","0","0","",
16,201319,205801,"1",16,205801,0,"1","0","0","0","",
17,205802,206685,"2",17,206685,0,"0","0","0","0","",
18,206686,207059,"3",18,207059,0,"0","0","0","0","",
19,207060,210358,"4",19,210358,0,"1","0","0","0","",
20,220904,225759,"1",20,225759,0,"1","0","0","0","",
21,225760,226575,"2",21,226575,0,"0","0","0","0","",
22,226576,226575,"3",22,226576,0,"0","0","0","0","",
23,226576,229840,"4",23,229840,0,"0","0","0","0","",
24,241892,246703,"1",24,246703,0,"1","0","0","0","",
25,246704,247587,"2",25,247587,0,"0","0","0","0","",
26,247588,247587,"3",26,247588,0,"0","0","0","0","",
27,247588,251872,"4",27,251872,0,"0","0","0","0","",
28,262847,267817,"1",28,267817,0,"1","0","0","0","",
29,267818,268667,"2",29,268667,0,"0","0","0","0","",
30,268668,268702,"3",30,268702,0,"0","0","0","0","",
31,268702,271728,"4",31,271728,0,"0","0","0","0","",
32,282700,287775,"1",32,287775,0,"1","0","0","0","",
33,287776,288863,"2",33,288863,0,"0","0","0","0","",
34,288864,290360,"3",34,290360,0,"0","0","0","0","",
35,290360,291958,"4",35,291958,0,"0","0","0","0","",
36,304689,309432,"1",36,309432,0,"0","0","0","0","",
37,309433,310317,"2",37,310317,0,"0","0","0","0","",
38,310318,310317,"3",38,310318,0,"0","0","0","0","",
39,310318,313752,"4",39,313752,0,"0","0","0","0","",
40,325209,330207,"1",40,330207,0,"1","0","0","0","",
41,330208,331227,"2",41,331227,0,"0","0","0","0","",
42,331228,331533,"3",42,331533,0,"0","0","0","0","",
43,331534,337039,"4",43,337039,0,"1","0","0","0","",
44,351662,356523,"1",44,356523,0,"1","0","0","0","",
45,356524,357509,"2",45,357509,0,"0","0","0","0","",
46,357510,357611,"3",46,357611,0,"0","0","0","0","",
47,357612,362950,"4",47,362950,0,"1","0","0","0","",
