phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,83407,88229,"1",0,88229,0,"1","0","","","",
1,88230,89113,"2",1,89113,0,"0","0","","","",
2,89114,89827,"3",2,89827,0,"0","0","","","",
3,89828,92412,"4",3,92412,0,"0","0","","","",
4,103017,108765,"1",4,108765,0,"2","0","","","",
5,108766,109208,"2",5,109208,0,"0","0","","","",
6,109208,109207,"3",6,109208,0,"0","0","","","",
7,109208,112812,"4",7,112812,0,"0","0","","","",
8,127428,132497,"1",8,132497,0,"1","0","","","",
9,132498,133279,"2",9,133279,0,"0","0","","","",
10,133280,133279,"3",10,133280,0,"0","0","","","",
11,133280,138108,"4",11,138108,0,"1","0","","","",
12,149383,154802,"1",12,154802,0,"1","0","","","",
13,154802,155719,"2",13,155719,0,"0","0","","","",
14,155720,156161,"3",14,156161,0,"0","0","","","",
15,156162,158984,"4",15,158984,0,"0","0","","","",
16,170843,176765,"1",,,,,,,,,
17,176766,177513,"2",,,,,,,,,
18,177514,177513,"3",,,,,,,,,
19,177514,181254,"4",,,,,,,,,
20,193594,199443,"1",,,,,,,,,
21,199444,200395,"2",,,,,,,,,
22,200396,200905,"3",,,,,,,,,
23,200906,205734,"4",,,,,,,,,
24,218752,224569,"1",,,,,,,,,
25,224570,225453,"2",,,,,,,,,
26,225454,225793,"3",,,,,,,,,
27,225794,228786,"4",,,,,,,,,
28,244878,249933,"1",,,,,,,,,
29,249934,250715,"2",,,,,,,,,
30,250716,250715,"3",,,,,,,,,
31,250716,255136,"4",,,,,,,,,
32,267468,272543,"1",,,,,,,,,
33,272544,273495,"2",,,,,,,,,
34,273496,274005,"3",,,,,,,,,
35,274006,278936,"4",,,,,,,,,
36,292760,298587,"1",,,,,,,,,
37,298588,299471,"2",,,,,,,,,
38,299472,299607,"3",,,,,,,,,
39,299608,303008,"4",,,,,,,,,
40,315481,320823,"1",,,,,,,,,
41,320824,321639,"2",,,,,,,,,
42,321640,322115,"3",,,,,,,,,
43,322116,325176,"4",,,,,,,,,
44,338539,343568,"1",,,,,,,,,
45,343569,344453,"2",,,,,,,,,
46,344454,344487,"3",,,,,,,,,
47,344488,347752,"4",,,,,,,,,
