phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,107906,112573,"1",0,112573,0,"1","0","","","",
1,112574,113355,"2",1,112574,0,"0","0","","","",
2,113356,114137,"3",2,114137,0,"0","0","","","",
3,114138,118660,"4",3,118660,0,"0","0","","","",
4,132764,137937,"1",4,137937,0,"2","0","","","",
5,137938,138651,"2",5,138651,0,"0","0","","","",
6,138652,139025,"3",6,139025,0,"0","0","","","",
7,139026,150246,"4",7,150246,0,"2","2","","","",
8,167164,172107,"1",8,172107,0,"2","0","","","",
9,172108,172821,"2",9,172821,0,"1","0","","","",
10,172822,173365,"3",10,173365,0,"0","0","","","",
11,173366,175916,"4",11,175916,0,"0","0","","","",
12,191423,196213,"1",12,196213,0,"1","0","","","",
13,196214,197063,"2",13,197063,0,"1","0","","","",
14,197064,197607,"3",14,197607,0,"0","0","","","",
15,197608,200906,"4",15,200906,0,"1","0","","","",
16,214679,219537,"1",,,,,,,,,
17,219538,220217,"2",,,,,,,,,
18,220218,221033,"3",,,,,,,,,
19,221034,223618,"4",,,,,,,,,
20,235667,240958,"1",,,,,,,,,
21,240958,241842,"2",,,,,,,,,
22,241842,241842,"3",,,,,,,,,
23,242352,244358,"4",,,,,,,,,
24,257288,262717,"1",,,,,,,,,
25,262718,263703,"2",,,,,,,,,
26,263704,264010,"3",,,,,,,,,
27,264010,267852,"4",,,,,,,,,
28,281345,287027,"1",,,,,,,,,
29,287028,287741,"2",,,,,,,,,
30,287742,289984,"3",,,,,,,,,
31,289985,290768,"4",,,,,,,,,
32,304401,309875,"1",,,,,,,,,
33,309876,310656,"2",,,,,,,,,
34,310657,311405,"3",,,,,,,,,
35,311406,312732,"4",,,,,,,,,
36,333832,338877,"1",,,,,,,,,
37,338878,339659,"2",,,,,,,,,
38,339660,339896,"3",,,,,,,,,
39,339897,342856,"4",,,,,,,,,
40,363528,368899,"1",,,,,,,,,
41,368900,369680,"2",,,,,,,,,
42,369681,370429,"3",,,,,,,,,
43,370430,373524,"4",,,,,,,,,
44,390636,395759,"1",,,,,,,,,
45,395760,396643,"2",,,,,,,,,
46,396644,397051,"3",,,,,,,,,
47,397052,401574,"4",,,,,,,,,
