phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,95759,100639,"1",0,100639,0,"0","0","","","",
1,100640,101557,"2",1,101557,0,"0","0","","","",
2,101558,105161,"3",2,101557,0,"0","0","","","",
3,105162,109922,"4",3,109922,0,"1","0","","","",
4,124155,129335,"1",4,129335,0,"3","0","","","",
5,129336,130049,"2",5,130049,0,"0","0","","","",
6,130050,130763,"3",6,130763,0,"0","0","","","",
7,130764,132430,"4",7,132430,0,"0","0","","","",
8,145608,151197,"1",8,151197,0,"1","0","","","",
9,151198,152047,"2",9,152047,0,"0","0","","","",
10,152048,152693,"3",10,152693,0,"0","0","","","",
11,152694,154360,"4",11,154360,0,"0","0","","","",
12,170400,175337,"1",12,175337,0,"2","0","","","",
13,175338,176357,"2",13,176357,0,"0","0","","","",
14,176358,177037,"3",14,177037,0,"0","0","","","",
15,177038,178840,"4",15,178840,0,"0","0","","","",
16,193226,198695,"1",,,,,,,,,
17,198696,199443,"2",,,,,,,,,
18,199444,200327,"3",,,,,,,,,
19,200328,202300,"4",,,,,,,,,
20,216528,222155,"1",,,,,,,,,
21,222156,222869,"2",,,,,,,,,
22,222870,223753,"3",,,,,,,,,
23,223754,226236,"4",,,,,,,,,
24,240236,245581,"1",,,,,,,,,
25,245582,246261,"2",,,,,,,,,
26,246262,247825,"3",,,,,,,,,
27,247826,250614,"4",,,,,,,,,
28,265095,270605,"1",,,,,,,,,
29,270606,271421,"2",,,,,,,,,
30,271422,272067,"3",,,,,,,,,
31,272068,274142,"4",,,,,,,,,
32,289822,294677,"1",,,,,,,,,
33,294678,295391,"2",,,,,,,,,
34,295392,296139,"3",,,,,,,,,
35,296140,297772,"4",,,,,,,,,
36,314577,319293,"1",,,,,,,,,
37,319294,320143,"2",,,,,,,,,
38,320144,320959,"3",,,,,,,,,
39,320960,322490,"4",,,,,,,,,
40,335532,340848,"1",,,,,,,,,
41,340849,341597,"2",,,,,,,,,
42,341598,342311,"3",,,,,,,,,
43,342312,344896,"4",,,,,,,,,
44,358822,363663,"1",,,,,,,,,
45,363664,364411,"2",,,,,,,,,
46,364412,364752,"3",,,,,,,,,
47,364752,366452,"4",,,,,,,,,
