phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,105792,111859,"1",0,111859,0,"2","0","","","",
1,111860,112709,"2",1,112709,0,"0","0","","","",
2,112710,113355,"3",2,113355,0,"0","0","","","",
3,113356,115498,"4",3,115498,0,"2","0","","","",
4,126112,131375,"1",4,126446,0,"1","0","","","",
5,131376,132293,"2",5,132293,0,"0","0","","","",
6,132294,132633,"3",6,132633,0,"0","0","","","",
7,132634,134606,"4",7,134606,0,"0","0","","","",
8,147267,152897,"1",8,152897,0,"1","0","","","",
9,152898,153747,"2",9,153747,0,"0","0","","","",
10,153748,154461,"3",10,154461,0,"0","0","","","",
11,154462,156774,"4",11,156774,0,"1","0","","","",
12,174027,179417,"1",12,179417,0,"1","0","","","",
13,179418,180301,"2",13,180301,0,"0","0","","","",
14,180302,182035,"3",14,182035,0,"0","0","","","",
15,182036,182920,"4",15,182920,0,"1","0","","","",
16,195321,201007,"1",,,,,,,,,
17,201008,201925,"2",,,,,,,,,
18,201926,202197,"3",,,,,,,,,
19,202198,204918,"4",,,,,,,,,
20,217436,227867,"1",,,,,,,,,
21,227868,228683,"2",,,,,,,,,
22,228684,228683,"3",,,,,,,,,
23,228684,231404,"4",,,,,,,,,
24,242495,248233,"1",,,,,,,,,
25,248234,249117,"2",,,,,,,,,
26,249118,249185,"3",,,,,,,,,
27,249186,251260,"4",,,,,,,,,
28,262548,267715,"1",,,,,,,,,
29,267716,268565,"2",,,,,,,,,
30,268566,269448,"3",,,,,,,,,
31,269449,271150,"4",,,,,,,,,
32,285371,293656,"1",,,,,,,,,
33,293657,294880,"2",,,,,,,,,
34,294881,296139,"3",,,,,,,,,
35,296140,297058,"4",,,,,,,,,
36,308227,314159,"1",,,,,,,,,
37,314160,315043,"2",,,,,,,,,
38,315044,315723,"3",,,,,,,,,
39,315724,317288,"4",,,,,,,,,
40,329949,335205,"1",,,,,,,,,
41,335206,336224,"2",,,,,,,,,
42,336225,336837,"3",,,,,,,,,
43,336838,338878,"4",,,,,,,,,
44,357035,361725,"1",,,,,,,,,
45,361726,362677,"2",,,,,,,,,
46,362678,362744,"3",,,,,,,,,
47,362745,364684,"4",,,,,,,,,
