phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,105792,111859,"1",0,111859,0,"2","0","0","0","",
1,111860,112709,"2",1,112709,0,"0","0","0","0","",
2,112710,113355,"3",2,113355,0,"0","0","0","0","",
3,113356,115498,"4",3,115498,0,"2","0","0","0","",
4,126112,131375,"1",4,131375,0,"1","0","0","0","",
5,131376,132293,"2",5,132293,0,"0","0","0","0","",
6,132294,132633,"3",6,132633,0,"0","0","0","0","",
7,132634,134606,"4",7,134606,0,"0","0","0","0","",
8,147267,152897,"1",8,152897,0,"2","0","0","0","",
9,152898,153747,"2",9,153747,0,"0","0","0","0","",
10,153748,154461,"3",10,154461,0,"0","0","0","0","",
11,154462,156774,"4",11,156774,0,"2","0","0","0","",
12,174027,179417,"1",12,179417,0,"2","0","0","0","",
13,179418,180301,"2",13,180301,0,"0","0","0","0","",
14,180302,182035,"3",14,182035,0,"0","0","0","0","",
15,182036,182920,"4",15,182920,0,"1","0","0","0","",
16,195321,201007,"1",16,201007,0,"3","0","0","0","",
17,201008,201925,"2",17,201925,0,"0","0","0","0","",
18,201926,202197,"3",18,202197,0,"0","0","0","0","",
19,202198,204918,"4",19,204918,0,"1","0","0","0","",
20,217436,227867,"1",20,227867,0,"4","0","0","1","exp error",
21,227868,228683,"2",21,228683,0,"0","0","0","0","",
22,228684,228683,"3",22,228684,0,"0","0","0","0","",
23,228684,231404,"4",23,231404,0,"0","0","0","0","",
24,242495,248233,"1",24,248233,0,"2","0","0","0","",
25,248234,249117,"2",25,249117,0,"1","0","0","0","",
26,249118,249185,"3",26,249185,0,"1","0","0","0","",
27,249186,251260,"4",27,251260,0,"2","0","0","0","",
28,262548,267715,"1",28,267715,0,"2","0","0","0","",
29,267716,268565,"2",29,268565,0,"0","0","0","0","",
30,268566,269448,"3",30,269448,0,"0","0","0","0","",
31,269449,271150,"4",31,271150,0,"1","0","0","0","",
32,285371,293656,"1",32,293656,0,"3","0","0","0","",
33,293657,294880,"2",33,294880,0,"1","0","0","0","",
34,294881,296139,"3",34,296139,0,"0","0","0","0","",
35,296140,297058,"4",35,297058,0,"0","0","0","0","",
36,308227,314159,"1",36,314159,0,"2","0","0","0","",
37,314160,315043,"2",37,315043,0,"0","0","0","0","",
38,315044,315723,"3",38,315723,0,"0","0","0","0","",
39,315724,317288,"4",39,317288,0,"1","0","0","0","",
40,329949,335205,"1",40,335205,0,"2","0","0","0","",
41,335206,336224,"2",41,336224,0,"0","0","0","0","",
42,336225,336837,"3",42,336837,0,"0","0","0","0","",
43,336838,338878,"4",43,338878,0,"0","0","0","0","",
44,357035,361725,"1",44,361725,0,"1","0","0","0","",
45,361726,362677,"2",45,362677,0,"0","0","0","0","",
46,362678,362744,"3",46,362744,0,"0","0","0","0","",
47,362745,364684,"4",47,364684,0,"1","0","0","0","",
