phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,90718,96389,"1",0,96389,0,"2","0","0","0","",
1,96390,97375,"2",1,97375,0,"0","0","0","0","",
2,97376,97613,"3",2,97613,0,"0","0","0","0","",
3,97614,108834,"4",3,108834,0,"2","0","0","1","parental intervention",
4,121215,126343,"1",4,126343,0,"0","0","0","0","",
5,126344,127193,"2",5,127193,0,"0","0","0","0","",
6,127194,127329,"3",6,127329,0,"0","0","0","0","",
7,127330,129812,"4",7,129812,0,"2","0","0","0","",
8,140800,145995,"1",8,145995,0,"1","0","0","0","",
9,145996,146777,"2",9,146777,0,"1","0","0","0","",
10,146778,146947,"3",10,146947,0,"0","0","0","0","",
11,146948,149294,"4",11,149294,0,"0","0","0","0","",
12,160487,165035,"1",12,165035,0,"2","0","0","0","",
13,165036,165783,"2",13,165783,0,"0","0","0","0","",
14,165784,165885,"3",14,165885,0,"0","0","0","0","",
15,165886,172074,"4",15,172074,0,"0","0","0","1","parental intervention",
16,182476,187135,"1",16,187135,0,"1","0","0","0","",
17,187136,187849,"2",17,187849,0,"0","0","0","0","",
18,187850,187849,"3",18,187850,0,"0","0","0","0","",
19,187850,191658,"4",19,191658,0,"1","0","0","0","",
20,201828,206889,"1",20,206889,0,"2","0","0","0","",
21,206890,207739,"2",21,207739,0,"0","0","0","0","",
22,207740,207875,"3",22,207875,0,"0","0","0","0","",
23,207876,210970,"4",23,210970,0,"1","0","0","0","",
24,221515,226541,"1",24,226541,0,"2","0","0","0","",
25,226542,227153,"2",25,227153,0,"0","0","0","0","",
26,227154,227153,"3",26,227154,0,"0","0","0","0","",
27,227154,235756,"4",27,235756,0,"1","0","0","1","parental intervention",
28,245806,250137,"1",28,250137,0,"0","0","0","0","",
29,250138,251293,"2",29,251293,0,"0","0","0","0","",
30,251294,251599,"3",30,251599,0,"0","0","0","0","",
31,251600,254558,"4",31,254558,0,"0","0","0","0","",
32,291185,296445,"1",32,296445,0,"2","0","0","0","",
33,296446,297431,"2",33,297431,0,"0","0","0","0","",
34,297432,297805,"3",34,297805,0,"0","0","0","0","",
35,297806,299642,"4",35,299642,0,"0","0","0","0","",
36,312339,316981,"1",36,316981,0,"1","0","0","0","",
37,316982,317864,"2",37,317864,0,"0","0","0","0","",
38,317865,317933,"3",38,317933,0,"0","0","0","0","",
39,317934,334084,"4",39,334084,0,"2","0","0","1","parental intervention",
40,347341,351844,"1",40,351844,0,"1","0","0","1","child grabs object",
41,351845,352477,"2",41,352477,0,"0","0","0","1","child grabs object",
42,352478,352478,"3",42,352478,0,"0","0","0","1","child grabs object",
43,352478,356523,"4",43,356523,0,"1","0","0","0","",
44,367928,372197,"1",44,372197,0,"1","0","0","0","",
45,372198,373216,"2",45,373216,0,"0","0","0","0","",
46,373217,373285,"3",46,373285,0,"0","0","0","0","",
47,373286,376074,"4",47,376074,0,"0","0","0","0","",
