phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,110351,115327,"1",0,115327,0,"2","0","0","0","",
1,115328,116517,"2",1,116517,0,"0","0","0","0","",
2,116579,116857,"3",2,116857,0,"0","0","0","0","",
3,116858,120802,"4",3,120802,0,"2","0","0","0","",
4,131642,137053,"1",4,137053,0,"2","0","0","0","",
5,137054,138005,"2",5,138005,0,"0","0","0","0","",
6,138006,138005,"3",6,138006,0,"0","0","0","0","",
7,138006,141168,"4",7,141168,0,"1","0","0","0","",
8,150860,156161,"1",8,156161,0,"1","0","0","0","",
9,156162,156977,"2",9,156977,0,"0","0","0","0","",
10,156978,156977,"3",10,156978,0,"0","0","0","0","",
11,156978,160140,"4",11,160140,0,"0","0","0","0","",
12,171782,176901,"1",12,176901,0,"1","0","0","0","",
13,176902,177785,"2",13,177785,0,"0","0","0","0","",
14,177786,178397,"3",14,178397,0,"0","0","0","0","",
15,178398,181424,"4",15,181424,0,"1","0","0","0","",
16,193603,199137,"1",16,199137,0,"1","0","0","0","",
17,199138,200157,"2",17,200157,0,"0","0","0","0","",
18,200158,200667,"3",18,200667,0,"0","0","0","0","",
19,200667,203626,"4",19,203626,0,"1","0","0","0","",
20,214891,223583,"1",20,223583,0,"3","0","0","1","experimenter laughing",
21,223584,224467,"2",21,224467,0,"0","0","0","0","",
22,224468,224807,"3",22,224807,0,"0","0","0","0","",
23,224808,229602,"4",23,229602,0,"1","0","0","0","",
24,247290,252177,"1",24,252177,0,"1","0","0","0","",
25,252178,253129,"2",25,253129,0,"0","0","0","0","",
26,253130,253503,"3",26,253503,0,"0","0","0","0","",
27,253504,257278,"4",27,257278,0,"0","0","0","0","",
28,269713,275331,"1",28,275331,0,"2","0","0","0","",
29,275332,276147,"2",29,276147,0,"0","0","0","0","",
30,276148,276147,"3",30,276148,0,"0","0","0","0","",
31,276148,281758,"4",31,281758,0,"1","0","0","0","",
32,294371,299845,"1",32,299845,0,"2","0","0","0","",
33,299846,301000,"2",33,301000,0,"0","0","0","0","",
34,301001,301272,"3",34,301272,0,"0","0","0","0","",
35,301273,304232,"4",35,304232,0,"1","0","0","0","",
36,317360,322965,"1",36,322965,0,"0","0","0","0","",
37,322966,323951,"2",37,323951,0,"0","0","0","0","",
38,323952,324019,"3",38,324019,0,"0","0","0","0","",
39,324020,328202,"4",39,328202,0,"1","0","0","0","",
40,342118,347343,"1",40,347343,0,"1","0","0","0","",
41,347344,348431,"2",41,348431,0,"0","0","0","0","",
42,348432,348600,"3",42,348600,0,"0","0","0","0","",
43,348601,351662,"4",43,351662,0,"2","0","0","0","",
44,365208,370055,"1",44,370055,0,"1","0","0","0","",
45,370056,371075,"2",45,371075,0,"0","0","0","0","",
46,371076,371312,"3",46,371312,0,"0","0","0","0","",
47,371313,374340,"4",47,374340,0,"0","0","0","0","",
