phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,95347,99959,"1",0,99959,0,"1","0","0","0","",
1,99960,100809,"2",1,100809,0,"0","0","0","0","",
2,100810,101149,"3",2,101149,0,"0","0","0","0","",
3,101150,104108,"4",3,104108,0,"0","0","0","0","",
4,117702,122841,"1",4,122841,0,"1","0","0","0","",
5,122842,123453,"2",5,123453,0,"0","0","0","0","",
6,123454,124167,"3",6,124167,0,"0","0","0","0","",
7,124168,129540,"4",7,129540,0,"2","0","0","0","",
8,144328,149497,"1",8,149497,0,"2","0","0","0","",
9,149498,150211,"2",9,150211,0,"0","0","0","0","",
10,150212,150653,"3",10,150653,0,"0","0","0","0","",
11,150654,153544,"4",11,153544,0,"1","0","0","0","",
12,166651,171631,"1",12,171631,0,"1","0","0","0","",
13,171632,172413,"2",13,172413,0,"0","0","0","0","",
14,172414,172787,"3",14,172787,0,"0","0","0","0","",
15,172788,175270,"4",15,175270,0,"0","0","0","0","",
16,192776,197811,"1",16,197811,0,"2","0","0","0","",
17,197812,198593,"2",17,198593,0,"0","0","0","0","",
18,198594,199239,"3",18,199239,0,"0","0","0","0","",
19,199240,201450,"4",19,201450,0,"1","0","0","0","",
20,213264,218891,"1",20,218891,0,"1","0","0","0","",
21,218892,219809,"2",21,219809,0,"0","0","0","0","",
22,219810,220285,"3",22,220285,0,"0","0","0","0","",
23,220286,222700,"4",23,222700,0,"0","0","0","0","",
24,237455,243099,"1",24,243099,0,"1","0","0","0","",
25,243100,244153,"2",25,244153,0,"0","0","0","0","",
26,244154,244459,"3",26,244459,0,"0","0","0","0","",
27,244460,248166,"4",27,248166,0,"0","0","0","0","",
28,263681,269312,"1",28,269312,0,"1","0","0","0","",
29,269313,270061,"2",29,270061,0,"0","0","0","0","",
30,270062,270672,"3",30,270672,0,"0","0","0","0","",
31,270673,273258,"4",31,273258,0,"1","0","0","0","",
32,288305,293656,"1",32,293656,0,"1","0","0","0","",
33,293657,294575,"2",33,294575,0,"0","0","0","0","",
34,294576,294813,"3",34,294813,0,"0","0","0","0","",
35,294814,297670,"4",35,297670,0,"0","0","0","0","",
36,310961,316573,"1",36,316573,0,"2","0","0","0","",
37,316574,317355,"2",37,317355,0,"0","0","0","0","",
38,317356,317661,"3",38,317661,0,"0","0","0","0","",
39,317662,319906,"4",39,319906,0,"0","0","0","0","",
40,333785,339115,"1",40,339115,0,"1","0","0","0","",
41,339116,339896,"2",41,339896,0,"0","0","0","0","",
42,339897,340747,"3",42,340747,0,"0","0","0","0","",
43,340748,343808,"4",43,343808,0,"1","0","0","0","",
44,359143,364479,"1",44,364479,0,"1","0","0","0","",
45,364480,365328,"2",45,365328,0,"0","0","0","0","",
46,365329,365975,"3",46,365975,0,"0","0","0","0","",
47,365976,368220,"4",47,368220,0,"1","0","0","0","",
