phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,97792,102849,"1",0,102849,0,"3","0","0","0","",
1,102850,103767,"2",1,103767,0,"0","0","0","0","",
2,103768,104311,"3",2,104311,0,"0","0","0","0","",
3,104312,107304,"4",3,107304,0,"0","0","0","0","",
4,119214,125221,"1",4,125221,0,"3","0","0","0","",
5,125222,126003,"2",5,126003,0,"0","0","0","0","",
6,126004,129335,"3",6,129335,0,"1","0","0","0","",
7,129336,131852,"4",7,131852,0,"3","0","0","0","",
8,142104,148477,"1",8,148477,0,"3","0","0","0","",
9,148478,149395,"2",9,149395,0,"1","0","0","0","",
10,149396,151877,"3",10,151877,0,"0","0","0","1","view almost completely blocked",
11,151878,152932,"4",11,152932,0,"1","0","0","0","",
12,163258,169455,"1",12,169455,0,"2","0","0","0","",
13,169456,170203,"2",13,170203,0,"1","0","0","0","",
14,170204,172753,"3",14,172753,0,"0","0","0","0","",
15,172754,173604,"4",15,173604,0,"0","0","0","0","",
16,187115,193289,"1",16,193289,0,"3","0","0","0","",
17,193290,194343,"2",17,194343,0,"0","0","0","0","",
18,194344,196689,"3",18,196689,0,"0","0","0","0","",
19,196690,198186,"4",19,198186,0,"0","0","0","0","",
20,208136,214131,"1",20,214131,0,"3","0","0","0","",
21,214132,214981,"2",21,214981,0,"0","0","0","0","",
22,214982,216919,"3",22,214982,0,"0","0","0","0","",
23,216920,218790,"4",23,218790,0,"1","0","0","0","",
24,229591,235823,"1",24,235823,0,"2","0","0","0","",
25,235824,236673,"2",25,236673,0,"0","0","0","0","",
26,236674,239359,"3",26,239359,0,"0","0","0","0","",
27,239360,241740,"4",27,241740,0,"1","0","0","0","",
28,253482,259249,"1",28,259249,0,"3","0","0","0","",
29,259250,260065,"2",29,260065,0,"0","0","0","0","",
30,260066,263465,"3",30,263465,0,"1","0","0","0","",
31,263466,264656,"4",31,264656,0,"1","0","0","0","",
32,276204,282301,"1",32,282301,0,"2","0","0","0","",
33,282302,283219,"2",33,283219,0,"0","0","0","0","",
34,283220,283287,"3",34,283287,0,"0","0","0","0","",
35,283288,287878,"4",35,287878,0,"2","0","0","0","",
36,300128,305285,"1",36,305285,0,"3","0","0","0","",
37,305286,306304,"2",37,306304,0,"0","0","0","0","",
38,306305,308923,"3",38,308923,0,"0","0","0","0","",
39,308924,311916,"4",39,311916,0,"0","0","0","0","",
40,325353,331056,"1",40,331056,0,"4","0","0","0","",
41,331057,332144,"2",41,332144,0,"1","0","0","0","",
42,332145,335952,"3",42,335952,0,"2","0","0","0","",
43,335952,337382,"4",43,337382,0,"1","0","0","0","",
44,350177,355808,"1",44,355808,0,"2","0","0","0","",
45,355809,356591,"2",45,356591,0,"0","0","0","0","",
46,356592,356896,"3",46,356896,0,"0","0","0","0","",
47,356897,361148,"4",47,361148,0,"1","0","0","0","",
