phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,111658,117231,"1",0,117231,0,"1","0","0","0","",
1,117232,118149,"2",1,118149,0,"0","0","0","0","",
2,118150,123419,"3",2,123419,0,"1","0","0","0","",
3,123420,127126,"4",3,127126,0,"1","0","0","0","",
4,138016,144125,"2",4,144125,0,"1","0","0","0","",
5,144126,144941,"2",5,144941,0,"0","0","0","0","",
6,144942,145519,"3",6,145519,0,"0","0","0","0","",
7,145520,148376,"4",7,148376,0,"1","0","0","0","",
8,158103,165205,"1",8,165205,0,"1","0","0","0","",
9,165206,165987,"2",9,165987,0,"0","0","0","0","",
10,165988,166048,"3",10,166259,0,"0","0","0","0","",
11,166260,168300,"4",11,168300,0,"0","0","0","0","",
12,178123,183463,"1",12,183463,0,"1","0","0","0","",
13,183464,184245,"2",13,184245,0,"0","0","0","0","",
14,184246,188223,"3",14,188223,0,"1","0","0","0","",
15,188224,190060,"4",15,190060,0,"2","0","0","0","",
16,202447,209711,"1",16,209711,0,"2","1","0","0","",
17,209712,210629,"2",17,210629,0,"0","0","0","0","",
18,210630,213417,"3",18,213417,0,"0","0","0","0","",
19,213418,215186,"4",19,215186,0,"1","0","0","0","",
20,226838,233715,"1",20,233715,0,"2","0","0","0","",
21,233716,234565,"2",21,234565,0,"0","0","0","0","",
22,234566,235551,"3",22,235551,0,"0","0","0","0","",
23,235552,237558,"4",23,237558,0,"0","0","0","0","",
24,251930,256935,"1",24,256935,0,"1","0","0","0","",
25,256936,257753,"2",25,257753,0,"0","0","0","0","",
26,257754,258093,"3",26,258093,0,"0","0","0","0","",
27,258094,259896,"4",27,259896,0,"0","0","0","0","",
28,270315,276045,"1",28,276045,0,"1","0","0","0","",
29,276046,276827,"2",29,276827,0,"0","0","0","0","",
30,276828,277643,"3",30,277643,0,"0","0","0","0","",
31,277644,279276,"4",31,279276,0,"1","0","0","0","",
32,295940,303245,"1",32,303245,0,"2","0","0","0","",
33,303246,304095,"2",33,304095,0,"0","0","0","0","",
34,304096,304400,"3",34,304400,0,"0","0","0","0","",
35,304401,306442,"4",35,306442,0,"0","0","0","0","",
36,316795,322285,"1",36,322285,0,"1","0","0","0","",
37,322286,323135,"2",37,323135,0,"0","0","0","0","",
38,323136,323509,"3",38,323509,0,"0","0","0","0","",
39,323510,325754,"4",39,325754,0,"1","0","0","0","",
40,337615,342855,"1",40,342855,0,"1","0","0","0","",
41,342856,343840,"2",41,343840,0,"0","0","0","0","",
42,343841,344555,"3",42,344555,0,"0","0","0","0","",
43,344556,346154,"4",43,346154,0,"1","0","0","0","",
44,358169,363016,"1",44,363016,0,"2","0","0","0","",
45,363017,363901,"2",45,363901,0,"0","0","0","0","",
46,363902,364240,"3",46,364240,0,"0","0","0","0","",
47,364241,365942,"4",47,365942,0,"0","0","0","0","",
