phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,145232,150381,"1",0,150381,0,"1","0","0","0","",
1,150382,151061,"2",1,151061,0,"0","0","0","0","",
2,151062,160241,"3",2,160241,0,"1","1","0","0","",
3,160242,185538,"4",3,185538,0,"5","3","0","0","",
4,198732,204203,"1",4,204203,0,"1","0","0","0","",
5,204204,204951,"2",5,204951,0,"0","0","0","0","",
6,204952,205563,"3",6,205563,0,"0","0","0","0","",
7,205564,207604,"4",7,207604,0,"0","0","0","0","",
8,219587,224841,"1",8,224841,0,"1","0","0","0","",
9,224842,225657,"2",9,225657,0,"0","0","0","0","",
10,225658,228003,"3",10,228003,0,"0","0","0","0","",
11,228004,229296,"4",11,229296,0,"0","0","0","0","",
12,242576,248233,"1",12,248233,0,"1","0","0","0","",
13,248234,249797,"2",13,249797,0,"0","0","0","0","",
14,249798,257686,"3",14,257686,0,"0","0","0","0","",
15,257686,291652,"4",15,291652,0,"7","3","0","0","",
16,306440,311847,"1",16,311847,0,"1","0","0","0","",
17,311848,312696,"2",17,312696,0,"0","0","0","0","",
18,312697,313343,"3",18,313343,0,"0","0","0","0","",
19,313344,315588,"4",19,315588,0,"0","0","0","0","",
20,328929,334728,"1",20,334728,0,"1","0","0","0","",
21,334729,335579,"2",21,335579,0,"0","0","0","0","",
22,335580,336702,"3",22,336702,0,"0","0","0","0","",
23,336702,339490,"4",23,339490,0,"0","0","0","0","",
24,351952,357984,"1",24,357984,0,"0","0","0","0","",
25,357985,358767,"2",25,358767,0,"0","0","0","0","",
26,358768,363696,"3",26,363696,0,"0","0","0","0","",
27,363697,405280,"4",27,405280,0,"4","5","0","0","",
28,422289,428399,"1",28,428399,0,"1","0","0","0","",
29,428400,429181,"2",29,429181,0,"0","0","0","0","",
30,429182,429623,"3",30,429623,0,"0","0","0","0","",
31,429624,438022,"4",31,438022,0,"0","0","0","0","",
32,453587,458727,"1",32,458727,0,"0","0","0","0","",
33,458728,459509,"2",33,459509,0,"0","0","0","0","",
34,459510,461719,"3",34,461719,0,"0","0","0","0","",
35,461720,463386,"4",35,463386,0,"0","0","0","0","",
36,475441,480928,"1",36,480928,0,"0","0","0","0","",
37,480929,481847,"2",37,481847,0,"0","0","0","0","",
38,481848,483683,"3",38,483683,0,"0","0","0","0","",
39,483684,513366,"4",39,513366,0,"2","4","0","0","",
40,527461,532779,"1",40,532779,0,"0","0","0","0","",
41,532780,533561,"2",41,533561,0,"0","0","0","0","",
42,533562,537981,"3",42,537981,0,"0","0","0","0","",
43,537982,551480,"4",43,551480,0,"1","0","0","0","",
44,567334,572354,"1",44,572354,0,"0","0","0","0","",
45,572355,573170,"2",45,573170,0,"0","0","0","0","",
46,573171,573783,"3",46,573783,0,"0","0","0","0","",
47,573784,576028,"4",47,576028,0,"0","0","0","0","",
