phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,90676,95302,"1",0,95302,0,"1","0","0","0","",
1,95302,96117,"2",1,96117,0,"0","0","0","0","",
2,96118,97035,"3",2,97035,0,"0","0","0","0","",
3,97036,99484,"4",3,99484,0,"1","0","0","0","",
4,109862,114783,"1",4,114783,0,"1","0","0","0","",
5,114784,115565,"2",5,115565,0,"0","0","0","0","",
6,115566,116211,"3",6,116211,0,"0","0","0","0","",
7,116212,120768,"4",7,120768,0,"0","0","0","0","",
8,130449,134979,"1",8,134979,0,"1","0","0","0","",
9,134980,135829,"2",9,135829,0,"0","0","0","0","",
10,135830,138719,"3",10,138719,0,"0","0","0","0","",
11,138720,139842,"4",11,139842,0,"0","0","0","0","",
12,152171,156297,"1",12,156297,0,"2","0","0","0","",
13,156298,157113,"2",13,157113,0,"0","0","0","0","",
14,157114,158099,"3",14,158099,0,"0","0","0","0","",
15,158100,160480,"4",15,160480,0,"0","0","0","0","",
16,170488,175235,"1",16,175235,0,"1","0","0","0","",
17,175236,176017,"2",17,176017,0,"0","0","0","0","",
18,176018,178771,"3",18,178771,0,"0","0","0","0","",
19,178772,179826,"4",19,178772,0,"0","0","0","0","",
20,189742,194989,"1",20,194989,0,"2","0","0","0","",
21,194990,195839,"2",21,195839,0,"0","0","0","0","",
22,195840,196417,"3",22,196417,0,"0","0","0","0","",
23,196418,199750,"4",23,199750,0,"0","0","0","0","",
24,209728,214573,"1",24,214573,0,"2","0","0","0","",
25,214574,215389,"2",25,215389,0,"0","0","0","0","",
26,215390,218415,"3",26,218415,0,"0","0","0","0","",
27,218416,219810,"4",27,219810,0,"0","0","0","0","",
28,231350,236469,"1",28,236469,0,"2","0","0","0","",
29,236470,237115,"2",29,237115,0,"0","0","0","0","",
30,237116,240889,"3",30,240889,0,"0","0","0","0","",
31,240890,241706,"4",31,241706,0,"0","0","0","0","",
32,252371,257277,"1",32,257277,0,"2","0","0","0","",
33,257278,258159,"2",33,258159,0,"1","0","0","0","",
34,258160,261458,"3",34,261458,0,"0","0","0","0","",
35,261459,262548,"4",35,262548,0,"0","0","0","0","",
36,273759,278152,"1",36,278152,0,"2","0","0","0","",
37,278153,279104,"2",37,279104,0,"0","0","0","0","",
38,279140,282131,"3",38,282131,0,"0","0","0","0","",
39,282132,282948,"4",39,282948,0,"0","0","0","0","",
40,300419,305047,"1",40,305047,0,"2","0","0","0","",
41,305048,305829,"2",41,305829,0,"0","0","0","0","",
42,305830,306815,"3",42,306815,0,"0","0","0","0","",
43,306816,308856,"4",43,308856,0,"0","0","0","0","",
44,321273,325583,"1",44,325583,0,"1","0","0","0","",
45,325584,326432,"2",45,326432,0,"0","0","0","0","",
46,326433,328677,"3",46,328677,0,"0","0","0","0","",
47,328678,329664,"4",47,329664,0,"0","0","0","0","",
