phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,101723,106113,"1",0,106113,0,"1","0","0","0","",
1,106114,107065,"2",1,107065,0,"0","0","0","0","",
2,107066,107575,"3",2,107575,0,"0","0","0","0","",
3,107637,109582,"4",3,109582,0,"0","0","0","0","",
4,118744,123351,"1",4,123351,0,"1","0","0","0","",
5,123352,124201,"2",5,124201,0,"0","0","0","0","",
6,124202,124915,"3",6,124915,0,"0","0","0","0","",
7,124916,128758,"4",7,128758,0,"1","0","0","0","",
8,138096,142357,"1",8,142357,0,"2","0","0","0","",
9,142358,143207,"2",9,143207,0,"0","0","0","0","",
10,143208,143955,"3",10,143955,0,"0","0","0","0","",
11,143956,147288,"4",11,147288,0,"0","0","0","0","",
12,158150,162553,"1",12,162553,0,"2","0","0","0","",
13,162554,163403,"2",13,163403,0,"0","0","0","0","",
14,163404,164083,"3",14,164083,0,"0","0","0","0","",
15,164084,167824,"4",15,167824,0,"1","0","0","0","",
16,176735,181117,"1",16,181117,0,"0","0","0","0","",
17,181118,181899,"2",17,181899,0,"0","0","0","0","",
18,181900,182239,"3",18,182239,0,"0","0","0","0","",
19,182240,186252,"4",19,186252,0,"0","0","0","0","",
20,196288,201279,"1",20,201279,0,"2","0","0","0","",
21,201280,202197,"2",21,202197,0,"0","0","0","0","",
22,202198,202877,"3",22,202877,0,"0","0","0","0","",
23,202878,234634,"4",23,234634,0,"2","2","0","1","parental interference",
24,252210,256427,"1",24,256427,0,"2","0","0","0","",
25,256428,257242,"2",25,257242,0,"0","0","0","0","",
26,257243,257957,"3",26,257243,0,"0","0","0","0","",
27,257958,263058,"4",27,263058,0,"0","0","0","0","",
28,276268,282267,"1",28,282267,0,"2","0","0","0","",
29,282268,283219,"2",29,283219,0,"0","0","0","0","",
30,283220,283728,"3",30,283728,0,"0","0","0","0","",
31,283729,290394,"4",31,290394,0,"2","0","0","0","difficult to determine phase onset",
32,302928,307495,"1",32,307495,0,"0","0","0","0","",
33,307496,308515,"2",33,308515,0,"0","0","0","0","",
34,308516,308616,"3",34,308616,0,"0","0","0","0","",
35,308617,318240,"4",35,318240,0,"1","1","0","0","",
36,332557,336768,"1",36,336768,0,"2","0","0","0","",
37,336769,338299,"2",37,338299,0,"0","0","0","0","",
38,338300,339795,"3",38,339795,0,"0","0","0","0","",
39,339796,341462,"4",39,341462,0,"1","0","0","0","",
40,352878,357271,"1",40,357271,0,"2","0","0","0","",
41,357272,358053,"2",41,358053,0,"0","0","0","0","",
42,358054,359583,"3",42,359583,0,"0","0","0","0","",
43,359584,365262,"4",43,365262,0,"1","0","0","0","",
44,375333,379541,"1",44,379541,0,"1","0","0","0","",
45,379542,380459,"2",45,380459,0,"0","0","0","0","",
46,380460,381207,"3",46,381207,0,"0","0","0","0","",
47,381208,383520,"4",47,383520,0,"0","0","0","0","",
