phase.ordinal,phase.onset,phase.offset,phase.1_2_3_4,reference.ordinal,reference.onset,reference.offset,reference.num_looks,reference.num_ques,reference.num_SOU,reference.exclude?,reference.reason_exclude,
0,85085,89861,"1",0,89861,0,"2","0","0","0","",
1,89862,90677,"2",1,90677,0,"0","0","0","0","",
2,90678,91459,"3",2,91459,0,"0","0","0","0","",
3,91460,92854,"4",3,92854,0,"0","0","0","0","",
4,102303,107813,"1",4,107813,0,"2","0","0","0","",
5,107814,108493,"2",5,108493,0,"0","0","0","0","",
6,108494,108493,"3",6,108494,0,"0","0","0","0","",
7,108494,110772,"4",7,113319,0,"0","0","0","0","",
8,120021,124745,"1",8,124745,0,"2","0","0","0","",
9,124746,125493,"2",9,125493,0,"0","0","0","0","",
10,125494,126581,"3",10,126581,0,"0","0","0","0","",
11,126582,127806,"4",11,127806,0,"0","0","0","0","",
12,139240,144567,"1",12,144567,0,"2","0","0","0","",
13,144568,145451,"2",13,145451,0,"0","0","0","0","",
14,145452,145553,"3",14,145553,0,"0","0","0","0","",
15,145554,148104,"4",15,148104,0,"0","0","0","0","",
16,158192,163777,"1",16,163777,0,"2","0","0","0","",
17,163778,164525,"2",17,164525,0,"0","0","0","0","",
18,164526,165001,"3",18,165001,0,"0","0","0","0","",
19,165002,167416,"4",19,167416,0,"0","0","0","0","",
20,178980,184143,"1",20,184143,0,"2","0","0","0","",
21,184144,184891,"2",21,184891,0,"0","0","0","0","",
22,184892,185299,"3",22,185299,0,"0","0","0","0","",
23,185300,188802,"4",23,188802,0,"0","0","0","0","",
24,200935,206413,"1",24,206413,0,"2","0","0","0","",
25,206414,207127,"2",25,207127,0,"0","0","0","0","",
26,207128,207127,"3",26,207128,0,"0","0","0","0","",
27,207128,210052,"4",27,210052,0,"0","0","0","0","",
28,220254,225657,"1",28,225657,0,"1","0","0","0","",
29,225658,226303,"2",29,226303,0,"0","0","0","0","",
30,226304,226303,"3",30,226304,0,"0","0","0","0","",
31,226304,229024,"4",31,229024,0,"1","0","0","0","",
32,240074,245751,"1",32,245751,0,"1","0","0","0","",
33,245752,246567,"2",33,246567,0,"0","0","0","0","",
34,246568,246771,"3",34,246771,0,"0","0","0","0","",
35,246772,249322,"4",35,249322,0,"1","0","0","0","",
36,261462,266627,"1",36,266627,0,"1","0","0","0","",
37,266628,267511,"2",37,267511,0,"0","0","0","0","",
38,267512,267579,"3",38,267579,0,"0","0","0","0","",
39,267580,270164,"4",39,270164,0,"0","0","0","0","",
40,281081,286075,"1",40,286075,0,"2","0","0","0","",
41,286076,286619,"2",41,286619,0,"0","0","0","0","",
42,286620,286619,"3",42,286620,0,"0","0","0","0","",
43,286620,289170,"4",43,289170,0,"0","0","0","0","",
44,300868,305216,"1",44,305216,0,"1","0","0","0","",
45,305217,306000,"2",45,306000,0,"0","0","0","0","",
46,306000,306169,"3",46,306169,0,"0","0","0","0","",
47,306169,308448,"4",47,308448,0,"0","0","0","0","",
